hh_id,person_num,age,gender,pemploy,pstudent,type,value_of_time,person_id,activity_pattern,imf_choice,inmf_choice
24622,1,37,m,2,3,Part-time worker,3.095673076923077,49244,N,0,1
24623,0,36,m,1,3,Full-time worker,3.095673076923077,49245,M,1,0
24623,1,37,m,2,3,Part-time worker,3.095673076923077,49246,N,0,1
24624,0,36,m,1,3,Full-time worker,3.095673076923077,49247,M,1,0
24624,1,37,m,2,3,Part-time worker,3.095673076923077,49248,N,0,1
24625,0,36,m,1,3,Full-time worker,3.095673076923077,49249,M,1,0
24625,1,37,m,2,3,Part-time worker,3.095673076923077,49250,N,0,1
24626,0,36,m,1,3,Full-time worker,8.48125,49251,M,1,0
24626,1,37,m,2,3,Part-time worker,8.48125,49252,N,0,1
24627,0,36,m,1,3,Full-time worker,8.48125,49253,M,1,0
24627,1,37,m,2,3,Part-time worker,8.48125,49254,N,0,1
24628,0,36,m,1,3,Full-time worker,8.48125,49255,M,1,0
24628,1,37,m,2,3,Part-time worker,8.48125,49256,N,0,1
24629,0,36,m,1,3,Full-time worker,8.48125,49257,M,1,0
24629,1,37,m,2,3,Part-time worker,8.48125,49258,N,0,1
24630,0,36,m,1,3,Full-time worker,8.48125,49259,M,1,0
24630,1,37,m,2,3,Part-time worker,8.48125,49260,N,0,1
24631,0,36,m,1,3,Full-time worker,14.855528846153845,49261,M,1,0
24631,1,37,m,2,3,Part-time worker,14.855528846153845,49262,N,0,1
24632,0,36,m,1,3,Full-time worker,14.855528846153845,49263,M,1,0
24632,1,37,m,2,3,Part-time worker,14.855528846153845,49264,N,0,1
24633,0,36,m,1,3,Full-time worker,14.855528846153845,49265,M,1,0
24633,1,37,m,2,3,Part-time worker,14.855528846153845,49266,N,0,1
24634,0,36,m,1,3,Full-time worker,14.855528846153845,49267,M,1,0
24634,1,37,m,2,3,Part-time worker,14.855528846153845,49268,N,0,1
24635,0,36,m,1,3,Full-time worker,14.855528846153845,49269,M,1,0
24635,1,37,m,2,3,Part-time worker,14.855528846153845,49270,N,0,1
24636,0,36,m,1,3,Full-time worker,29.52403846153846,49271,M,1,0
24636,1,37,m,2,3,Part-time worker,29.52403846153846,49272,N,0,1
24637,0,36,m,1,3,Full-time worker,29.52403846153846,49273,M,1,0
24637,1,37,m,2,3,Part-time worker,29.52403846153846,49274,N,0,1
24638,0,36,m,1,3,Full-time worker,29.52403846153846,49275,M,1,0
24638,1,37,m,2,3,Part-time worker,29.52403846153846,49276,N,0,1
24639,0,36,m,1,3,Full-time worker,29.52403846153846,49277,M,1,0
24639,1,37,m,2,3,Part-time worker,29.52403846153846,49278,N,0,1
24640,0,36,m,1,3,Full-time worker,29.52403846153846,49279,M,1,0
24640,1,37,m,2,3,Part-time worker,29.52403846153846,49280,N,0,1
24641,0,36,m,1,3,Full-time worker,3.095673076923077,49281,M,1,0
24641,1,37,m,2,3,Part-time worker,3.095673076923077,49282,N,0,1
24642,0,36,m,1,3,Full-time worker,3.095673076923077,49283,M,1,0
24642,1,37,m,2,3,Part-time worker,3.095673076923077,49284,N,0,1
24643,0,36,m,1,3,Full-time worker,3.095673076923077,49285,M,1,0
24643,1,37,m,2,3,Part-time worker,3.095673076923077,49286,N,0,1
24644,0,36,m,1,3,Full-time worker,3.095673076923077,49287,M,1,0
24644,1,37,m,2,3,Part-time worker,3.095673076923077,49288,N,0,1
24645,0,36,m,1,3,Full-time worker,3.095673076923077,49289,M,1,0
24645,1,37,m,2,3,Part-time worker,3.095673076923077,49290,N,0,1
24646,0,36,m,1,3,Full-time worker,8.48125,49291,M,1,0
24646,1,37,m,2,3,Part-time worker,8.48125,49292,N,0,1
24647,0,36,m,1,3,Full-time worker,8.48125,49293,M,1,0
24647,1,37,m,2,3,Part-time worker,8.48125,49294,N,0,1
24648,0,36,m,1,3,Full-time worker,8.48125,49295,M,1,0
24648,1,37,m,2,3,Part-time worker,8.48125,49296,N,0,1
24649,0,36,m,1,3,Full-time worker,8.48125,49297,M,1,0
24649,1,37,m,2,3,Part-time worker,8.48125,49298,N,0,1
24650,0,36,m,1,3,Full-time worker,8.48125,49299,M,1,0
24650,1,37,m,2,3,Part-time worker,8.48125,49300,N,0,1
24651,0,36,m,1,3,Full-time worker,14.855528846153845,49301,M,1,0
24651,1,37,m,2,3,Part-time worker,14.855528846153845,49302,N,0,1
24652,0,36,m,1,3,Full-time worker,14.855528846153845,49303,M,1,0
24652,1,37,m,2,3,Part-time worker,14.855528846153845,49304,N,0,1
24653,0,36,m,1,3,Full-time worker,14.855528846153845,49305,M,1,0
24653,1,37,m,2,3,Part-time worker,14.855528846153845,49306,N,0,1
24654,0,36,m,1,3,Full-time worker,14.855528846153845,49307,M,1,0
24654,1,37,m,2,3,Part-time worker,14.855528846153845,49308,N,0,1
24655,0,36,m,1,3,Full-time worker,14.855528846153845,49309,M,1,0
24655,1,37,m,2,3,Part-time worker,14.855528846153845,49310,N,0,1
24656,0,36,m,1,3,Full-time worker,29.52403846153846,49311,M,1,0
24656,1,37,m,2,3,Part-time worker,29.52403846153846,49312,N,0,1
24657,0,36,m,1,3,Full-time worker,29.52403846153846,49313,M,1,0
24657,1,37,m,2,3,Part-time worker,29.52403846153846,49314,N,0,1
24658,0,36,m,1,3,Full-time worker,29.52403846153846,49315,M,1,0
24658,1,37,m,2,3,Part-time worker,29.52403846153846,49316,N,0,1
24659,0,36,m,1,3,Full-time worker,29.52403846153846,49317,M,1,0
24659,1,37,m,2,3,Part-time worker,29.52403846153846,49318,N,0,1
24660,0,36,m,1,3,Full-time worker,29.52403846153846,49319,M,1,0
24660,1,37,m,2,3,Part-time worker,29.52403846153846,49320,N,0,1
24661,0,36,m,1,3,Full-time worker,3.095673076923077,49321,M,1,0
24661,1,37,m,2,3,Part-time worker,3.095673076923077,49322,N,0,1
24662,0,36,m,1,3,Full-time worker,3.095673076923077,49323,M,1,0
24662,1,37,m,2,3,Part-time worker,3.095673076923077,49324,N,0,1
24663,0,36,m,1,3,Full-time worker,3.095673076923077,49325,M,1,0
24663,1,37,m,2,3,Part-time worker,3.095673076923077,49326,N,0,1
24664,0,36,m,1,3,Full-time worker,3.095673076923077,49327,M,1,0
24664,1,37,m,2,3,Part-time worker,3.095673076923077,49328,N,0,1
24665,0,36,m,1,3,Full-time worker,3.095673076923077,49329,M,1,0
24665,1,37,m,2,3,Part-time worker,3.095673076923077,49330,N,0,1
24666,0,36,m,1,3,Full-time worker,8.48125,49331,M,1,0
24666,1,37,m,2,3,Part-time worker,8.48125,49332,N,0,1
24667,0,36,m,1,3,Full-time worker,8.48125,49333,M,1,0
24667,1,37,m,2,3,Part-time worker,8.48125,49334,N,0,1
24668,0,36,m,1,3,Full-time worker,8.48125,49335,M,1,0
24668,1,37,m,2,3,Part-time worker,8.48125,49336,N,0,1
24669,0,36,m,1,3,Full-time worker,8.48125,49337,M,1,0
24669,1,37,m,2,3,Part-time worker,8.48125,49338,N,0,1
24670,0,36,m,1,3,Full-time worker,8.48125,49339,M,1,0
24670,1,37,m,2,3,Part-time worker,8.48125,49340,N,0,1
24671,0,36,m,1,3,Full-time worker,14.855528846153845,49341,M,1,0
24671,1,37,m,2,3,Part-time worker,14.855528846153845,49342,N,0,1
24672,0,36,m,1,3,Full-time worker,14.855528846153845,49343,M,1,0
24672,1,37,m,2,3,Part-time worker,14.855528846153845,49344,N,0,1
24673,0,36,m,1,3,Full-time worker,14.855528846153845,49345,M,1,0
24673,1,37,m,2,3,Part-time worker,14.855528846153845,49346,N,0,1
24674,0,36,m,1,3,Full-time worker,14.855528846153845,49347,M,1,0
24674,1,37,m,2,3,Part-time worker,14.855528846153845,49348,N,0,1
24675,0,36,m,1,3,Full-time worker,14.855528846153845,49349,M,1,0
24675,1,37,m,2,3,Part-time worker,14.855528846153845,49350,N,0,1
24676,0,36,m,1,3,Full-time worker,29.52403846153846,49351,M,1,0
24676,1,37,m,2,3,Part-time worker,29.52403846153846,49352,N,0,1
24677,0,36,m,1,3,Full-time worker,29.52403846153846,49353,M,1,0
24677,1,37,m,2,3,Part-time worker,29.52403846153846,49354,N,0,1
24678,0,36,m,1,3,Full-time worker,29.52403846153846,49355,M,1,0
24678,1,37,m,2,3,Part-time worker,29.52403846153846,49356,N,0,1
24679,0,36,m,1,3,Full-time worker,29.52403846153846,49357,M,1,0
24679,1,37,m,2,3,Part-time worker,29.52403846153846,49358,N,0,1
24680,0,36,m,1,3,Full-time worker,29.52403846153846,49359,M,1,0
24680,1,37,m,2,3,Part-time worker,29.52403846153846,49360,N,0,1
24681,0,36,m,1,3,Full-time worker,3.095673076923077,49361,M,1,0
24681,1,37,m,2,3,Part-time worker,3.095673076923077,49362,N,0,1
24682,0,36,m,1,3,Full-time worker,3.095673076923077,49363,M,1,0
24682,1,37,m,2,3,Part-time worker,3.095673076923077,49364,N,0,1
24683,0,36,m,1,3,Full-time worker,3.095673076923077,49365,M,1,0
24683,1,37,m,2,3,Part-time worker,3.095673076923077,49366,N,0,1
24684,0,36,m,1,3,Full-time worker,3.095673076923077,49367,M,1,0
24684,1,37,m,2,3,Part-time worker,3.095673076923077,49368,N,0,1
24685,0,36,m,1,3,Full-time worker,3.095673076923077,49369,M,1,0
24685,1,37,m,2,3,Part-time worker,3.095673076923077,49370,N,0,1
24686,0,36,m,1,3,Full-time worker,8.48125,49371,M,1,0
24686,1,37,m,2,3,Part-time worker,8.48125,49372,N,0,1
24687,0,36,m,1,3,Full-time worker,8.48125,49373,M,1,0
24687,1,37,m,2,3,Part-time worker,8.48125,49374,N,0,1
24688,0,36,m,1,3,Full-time worker,8.48125,49375,M,1,0
24688,1,37,m,2,3,Part-time worker,8.48125,49376,N,0,1
24689,0,36,m,1,3,Full-time worker,8.48125,49377,M,1,0
24689,1,37,m,2,3,Part-time worker,8.48125,49378,N,0,1
24690,0,36,m,1,3,Full-time worker,8.48125,49379,M,1,0
24690,1,37,m,2,3,Part-time worker,8.48125,49380,N,0,1
24691,0,36,m,1,3,Full-time worker,14.855528846153845,49381,M,1,0
24691,1,37,m,2,3,Part-time worker,14.855528846153845,49382,N,0,1
24692,0,36,m,1,3,Full-time worker,14.855528846153845,49383,M,1,0
24692,1,37,m,2,3,Part-time worker,14.855528846153845,49384,N,0,1
24693,0,36,m,1,3,Full-time worker,14.855528846153845,49385,M,1,0
24693,1,37,m,2,3,Part-time worker,14.855528846153845,49386,N,0,1
24694,0,36,m,1,3,Full-time worker,14.855528846153845,49387,M,1,0
24694,1,37,m,2,3,Part-time worker,14.855528846153845,49388,N,0,1
24695,0,36,m,1,3,Full-time worker,14.855528846153845,49389,M,1,0
24695,1,37,m,2,3,Part-time worker,14.855528846153845,49390,N,0,1
24696,0,36,m,1,3,Full-time worker,29.52403846153846,49391,M,1,0
24696,1,37,m,2,3,Part-time worker,29.52403846153846,49392,N,0,1
24697,0,36,m,1,3,Full-time worker,29.52403846153846,49393,M,1,0
24697,1,37,m,2,3,Part-time worker,29.52403846153846,49394,N,0,1
24698,0,36,m,1,3,Full-time worker,29.52403846153846,49395,M,1,0
24698,1,37,m,2,3,Part-time worker,29.52403846153846,49396,N,0,1
24699,0,36,m,1,3,Full-time worker,29.52403846153846,49397,M,1,0
24699,1,37,m,2,3,Part-time worker,29.52403846153846,49398,N,0,1
24700,0,36,m,1,3,Full-time worker,29.52403846153846,49399,M,1,0
24700,1,37,m,2,3,Part-time worker,29.52403846153846,49400,N,0,1
24701,0,36,m,1,3,Full-time worker,3.095673076923077,49401,M,1,0
24701,1,37,m,2,3,Part-time worker,3.095673076923077,49402,N,0,1
24702,0,36,m,1,3,Full-time worker,3.095673076923077,49403,M,1,0
24702,1,37,m,2,3,Part-time worker,3.095673076923077,49404,N,0,1
24703,0,36,m,1,3,Full-time worker,3.095673076923077,49405,M,1,0
24703,1,37,m,2,3,Part-time worker,3.095673076923077,49406,N,0,1
24704,0,36,m,1,3,Full-time worker,3.095673076923077,49407,M,1,0
24704,1,37,m,2,3,Part-time worker,3.095673076923077,49408,N,0,1
24705,0,36,m,1,3,Full-time worker,3.095673076923077,49409,M,1,0
24705,1,37,m,2,3,Part-time worker,3.095673076923077,49410,N,0,1
24706,0,36,m,1,3,Full-time worker,8.48125,49411,M,1,0
24706,1,37,m,2,3,Part-time worker,8.48125,49412,N,0,1
24707,0,36,m,1,3,Full-time worker,8.48125,49413,M,1,0
24707,1,37,m,2,3,Part-time worker,8.48125,49414,N,0,1
24708,0,36,m,1,3,Full-time worker,8.48125,49415,M,1,0
24708,1,37,m,2,3,Part-time worker,8.48125,49416,N,0,1
24709,0,36,m,1,3,Full-time worker,8.48125,49417,M,1,0
24709,1,37,m,2,3,Part-time worker,8.48125,49418,N,0,1
24710,0,36,m,1,3,Full-time worker,8.48125,49419,M,1,0
24710,1,37,m,2,3,Part-time worker,8.48125,49420,N,0,1
24711,0,36,m,1,3,Full-time worker,14.855528846153845,49421,M,1,0
24711,1,37,m,2,3,Part-time worker,14.855528846153845,49422,N,0,1
24712,0,36,m,1,3,Full-time worker,14.855528846153845,49423,M,1,0
24712,1,37,m,2,3,Part-time worker,14.855528846153845,49424,N,0,1
24713,0,36,m,1,3,Full-time worker,14.855528846153845,49425,M,1,0
24713,1,37,m,2,3,Part-time worker,14.855528846153845,49426,N,0,1
24714,0,36,m,1,3,Full-time worker,14.855528846153845,49427,M,1,0
24714,1,37,m,2,3,Part-time worker,14.855528846153845,49428,N,0,1
24715,0,36,m,1,3,Full-time worker,14.855528846153845,49429,M,1,0
24715,1,37,m,2,3,Part-time worker,14.855528846153845,49430,N,0,1
24716,0,36,m,1,3,Full-time worker,29.52403846153846,49431,M,1,0
24716,1,37,m,2,3,Part-time worker,29.52403846153846,49432,N,0,1
24717,0,36,m,1,3,Full-time worker,29.52403846153846,49433,M,1,0
24717,1,37,m,2,3,Part-time worker,29.52403846153846,49434,N,0,1
24718,0,36,m,1,3,Full-time worker,29.52403846153846,49435,M,1,0
24718,1,37,m,2,3,Part-time worker,29.52403846153846,49436,N,0,1
24719,0,36,m,1,3,Full-time worker,29.52403846153846,49437,M,1,0
24719,1,37,m,2,3,Part-time worker,29.52403846153846,49438,N,0,1
24720,0,36,m,1,3,Full-time worker,29.52403846153846,49439,M,1,0
24720,1,37,m,2,3,Part-time worker,29.52403846153846,49440,N,0,1
24721,0,36,m,1,3,Full-time worker,3.095673076923077,49441,M,1,0
24721,1,37,m,2,3,Part-time worker,3.095673076923077,49442,N,0,1
24722,0,36,m,1,3,Full-time worker,3.095673076923077,49443,M,1,0
24722,1,37,m,2,3,Part-time worker,3.095673076923077,49444,N,0,1
24723,0,36,m,1,3,Full-time worker,3.095673076923077,49445,M,1,0
24723,1,37,m,2,3,Part-time worker,3.095673076923077,49446,N,0,1
24724,0,36,m,1,3,Full-time worker,3.095673076923077,49447,M,1,0
24724,1,37,m,2,3,Part-time worker,3.095673076923077,49448,N,0,1
24725,0,36,m,1,3,Full-time worker,3.095673076923077,49449,M,1,0
24725,1,37,m,2,3,Part-time worker,3.095673076923077,49450,N,0,1
24726,0,36,m,1,3,Full-time worker,8.48125,49451,M,1,0
24726,1,37,m,2,3,Part-time worker,8.48125,49452,N,0,1
24727,0,36,m,1,3,Full-time worker,8.48125,49453,M,1,0
24727,1,37,m,2,3,Part-time worker,8.48125,49454,N,0,1
24728,0,36,m,1,3,Full-time worker,8.48125,49455,M,1,0
24728,1,37,m,2,3,Part-time worker,8.48125,49456,N,0,1
24729,0,36,m,1,3,Full-time worker,8.48125,49457,M,1,0
24729,1,37,m,2,3,Part-time worker,8.48125,49458,N,0,1
24730,0,36,m,1,3,Full-time worker,8.48125,49459,M,1,0
24730,1,37,m,2,3,Part-time worker,8.48125,49460,N,0,1
24731,0,36,m,1,3,Full-time worker,14.855528846153845,49461,M,1,0
24731,1,37,m,2,3,Part-time worker,14.855528846153845,49462,N,0,1
24732,0,36,m,1,3,Full-time worker,14.855528846153845,49463,M,1,0
24732,1,37,m,2,3,Part-time worker,14.855528846153845,49464,N,0,1
24733,0,36,m,1,3,Full-time worker,14.855528846153845,49465,M,1,0
24733,1,37,m,2,3,Part-time worker,14.855528846153845,49466,N,0,1
24734,0,36,m,1,3,Full-time worker,14.855528846153845,49467,M,1,0
24734,1,37,m,2,3,Part-time worker,14.855528846153845,49468,N,0,1
24735,0,36,m,1,3,Full-time worker,14.855528846153845,49469,M,1,0
24735,1,37,m,2,3,Part-time worker,14.855528846153845,49470,N,0,1
24736,0,36,m,1,3,Full-time worker,29.52403846153846,49471,M,1,0
24736,1,37,m,2,3,Part-time worker,29.52403846153846,49472,N,0,1
24737,0,36,m,1,3,Full-time worker,29.52403846153846,49473,M,1,0
24737,1,37,m,2,3,Part-time worker,29.52403846153846,49474,N,0,1
24738,0,36,m,1,3,Full-time worker,29.52403846153846,49475,M,1,0
24738,1,37,m,2,3,Part-time worker,29.52403846153846,49476,N,0,1
24739,0,36,m,1,3,Full-time worker,29.52403846153846,49477,M,1,0
24739,1,37,m,2,3,Part-time worker,29.52403846153846,49478,N,0,1
24740,0,36,m,1,3,Full-time worker,29.52403846153846,49479,M,1,0
24740,1,37,m,2,3,Part-time worker,29.52403846153846,49480,N,0,1
24741,0,36,m,1,3,Full-time worker,3.095673076923077,49481,M,1,0
24741,1,37,m,2,3,Part-time worker,3.095673076923077,49482,N,0,1
24742,0,36,m,1,3,Full-time worker,3.095673076923077,49483,M,1,0
24742,1,37,m,2,3,Part-time worker,3.095673076923077,49484,N,0,1
24743,0,36,m,1,3,Full-time worker,3.095673076923077,49485,M,1,0
24743,1,37,m,2,3,Part-time worker,3.095673076923077,49486,N,0,1
24744,0,36,m,1,3,Full-time worker,3.095673076923077,49487,M,1,0
24744,1,37,m,2,3,Part-time worker,3.095673076923077,49488,N,0,1
24745,0,36,m,1,3,Full-time worker,3.095673076923077,49489,M,1,0
24745,1,37,m,2,3,Part-time worker,3.095673076923077,49490,N,0,1
24746,0,36,m,1,3,Full-time worker,8.48125,49491,M,1,0
24746,1,37,m,2,3,Part-time worker,8.48125,49492,N,0,1
24747,0,36,m,1,3,Full-time worker,8.48125,49493,M,1,0
24747,1,37,m,2,3,Part-time worker,8.48125,49494,N,0,1
24748,0,36,m,1,3,Full-time worker,8.48125,49495,M,1,0
24748,1,37,m,2,3,Part-time worker,8.48125,49496,N,0,1
24749,0,36,m,1,3,Full-time worker,8.48125,49497,M,1,0
24749,1,37,m,2,3,Part-time worker,8.48125,49498,N,0,1
24750,0,36,m,1,3,Full-time worker,8.48125,49499,M,1,0
24750,1,37,m,2,3,Part-time worker,8.48125,49500,N,0,1
24751,0,36,m,1,3,Full-time worker,14.855528846153845,49501,M,1,0
24751,1,37,m,2,3,Part-time worker,14.855528846153845,49502,N,0,1
24752,0,36,m,1,3,Full-time worker,14.855528846153845,49503,M,1,0
24752,1,37,m,2,3,Part-time worker,14.855528846153845,49504,N,0,1
24753,0,36,m,1,3,Full-time worker,14.855528846153845,49505,M,1,0
24753,1,37,m,2,3,Part-time worker,14.855528846153845,49506,N,0,1
24754,0,36,m,1,3,Full-time worker,14.855528846153845,49507,M,1,0
24754,1,37,m,2,3,Part-time worker,14.855528846153845,49508,N,0,1
24755,0,36,m,1,3,Full-time worker,14.855528846153845,49509,M,1,0
24755,1,37,m,2,3,Part-time worker,14.855528846153845,49510,N,0,1
24756,0,36,m,1,3,Full-time worker,29.52403846153846,49511,M,1,0
24756,1,37,m,2,3,Part-time worker,29.52403846153846,49512,N,0,1
24757,0,36,m,1,3,Full-time worker,29.52403846153846,49513,M,1,0
24757,1,37,m,2,3,Part-time worker,29.52403846153846,49514,N,0,1
24758,0,36,m,1,3,Full-time worker,29.52403846153846,49515,M,1,0
24758,1,37,m,2,3,Part-time worker,29.52403846153846,49516,N,0,1
24759,0,36,m,1,3,Full-time worker,29.52403846153846,49517,M,1,0
24759,1,37,m,2,3,Part-time worker,29.52403846153846,49518,N,0,1
24760,0,36,m,1,3,Full-time worker,29.52403846153846,49519,M,1,0
24760,1,37,m,2,3,Part-time worker,29.52403846153846,49520,N,0,1
24761,0,36,m,1,3,Full-time worker,3.095673076923077,49521,M,1,0
24761,1,37,m,2,3,Part-time worker,3.095673076923077,49522,N,0,1
24762,0,36,m,1,3,Full-time worker,3.095673076923077,49523,M,1,0
24762,1,37,m,2,3,Part-time worker,3.095673076923077,49524,N,0,1
24763,0,36,m,1,3,Full-time worker,3.095673076923077,49525,M,1,0
24763,1,37,m,2,3,Part-time worker,3.095673076923077,49526,N,0,1
24764,0,36,m,1,3,Full-time worker,3.095673076923077,49527,M,1,0
24764,1,37,m,2,3,Part-time worker,3.095673076923077,49528,N,0,1
24765,0,36,m,1,3,Full-time worker,3.095673076923077,49529,M,1,0
24765,1,37,m,2,3,Part-time worker,3.095673076923077,49530,N,0,1
24766,0,36,m,1,3,Full-time worker,8.48125,49531,M,1,0
24766,1,37,m,2,3,Part-time worker,8.48125,49532,N,0,1
24767,0,36,m,1,3,Full-time worker,8.48125,49533,M,1,0
24767,1,37,m,2,3,Part-time worker,8.48125,49534,N,0,1
24768,0,36,m,1,3,Full-time worker,8.48125,49535,M,1,0
24768,1,37,m,2,3,Part-time worker,8.48125,49536,N,0,1
24769,0,36,m,1,3,Full-time worker,8.48125,49537,M,1,0
24769,1,37,m,2,3,Part-time worker,8.48125,49538,N,0,1
24770,0,36,m,1,3,Full-time worker,8.48125,49539,M,1,0
24770,1,37,m,2,3,Part-time worker,8.48125,49540,N,0,1
24771,0,36,m,1,3,Full-time worker,14.855528846153845,49541,M,1,0
24771,1,37,m,2,3,Part-time worker,14.855528846153845,49542,N,0,1
24772,0,36,m,1,3,Full-time worker,14.855528846153845,49543,M,1,0
24772,1,37,m,2,3,Part-time worker,14.855528846153845,49544,N,0,1
24773,0,36,m,1,3,Full-time worker,14.855528846153845,49545,M,1,0
24773,1,37,m,2,3,Part-time worker,14.855528846153845,49546,N,0,1
24774,0,36,m,1,3,Full-time worker,14.855528846153845,49547,M,1,0
24774,1,37,m,2,3,Part-time worker,14.855528846153845,49548,N,0,1
24775,0,36,m,1,3,Full-time worker,14.855528846153845,49549,M,1,0
24775,1,37,m,2,3,Part-time worker,14.855528846153845,49550,N,0,1
24776,0,36,m,1,3,Full-time worker,29.52403846153846,49551,M,1,0
24776,1,37,m,2,3,Part-time worker,29.52403846153846,49552,N,0,1
24777,0,36,m,1,3,Full-time worker,29.52403846153846,49553,M,1,0
24777,1,37,m,2,3,Part-time worker,29.52403846153846,49554,N,0,1
24778,0,36,m,1,3,Full-time worker,29.52403846153846,49555,M,1,0
24778,1,37,m,2,3,Part-time worker,29.52403846153846,49556,N,0,1
24779,0,36,m,1,3,Full-time worker,29.52403846153846,49557,M,1,0
24779,1,37,m,2,3,Part-time worker,29.52403846153846,49558,N,0,1
24780,0,36,m,1,3,Full-time worker,29.52403846153846,49559,M,1,0
24780,1,37,m,2,3,Part-time worker,29.52403846153846,49560,N,0,1
24781,0,36,m,1,3,Full-time worker,3.095673076923077,49561,M,1,0
24781,1,37,m,2,3,Part-time worker,3.095673076923077,49562,N,0,1
24782,0,36,m,1,3,Full-time worker,3.095673076923077,49563,M,1,0
24782,1,37,m,2,3,Part-time worker,3.095673076923077,49564,N,0,1
24783,0,36,m,1,3,Full-time worker,3.095673076923077,49565,M,1,0
24783,1,37,m,2,3,Part-time worker,3.095673076923077,49566,N,0,1
24784,0,36,m,1,3,Full-time worker,3.095673076923077,49567,M,1,0
24784,1,37,m,2,3,Part-time worker,3.095673076923077,49568,N,0,1
24785,0,36,m,1,3,Full-time worker,3.095673076923077,49569,M,1,0
24785,1,37,m,2,3,Part-time worker,3.095673076923077,49570,N,0,1
24786,0,36,m,1,3,Full-time worker,8.48125,49571,M,1,0
24786,1,37,m,2,3,Part-time worker,8.48125,49572,N,0,1
24787,0,36,m,1,3,Full-time worker,8.48125,49573,M,1,0
24787,1,37,m,2,3,Part-time worker,8.48125,49574,N,0,1
24788,0,36,m,1,3,Full-time worker,8.48125,49575,M,1,0
24788,1,37,m,2,3,Part-time worker,8.48125,49576,N,0,1
24789,0,36,m,1,3,Full-time worker,8.48125,49577,M,1,0
24789,1,37,m,2,3,Part-time worker,8.48125,49578,N,0,1
24790,0,36,m,1,3,Full-time worker,8.48125,49579,M,1,0
24790,1,37,m,2,3,Part-time worker,8.48125,49580,N,0,1
24791,0,36,m,1,3,Full-time worker,14.855528846153845,49581,M,1,0
24791,1,37,m,2,3,Part-time worker,14.855528846153845,49582,N,0,1
24792,0,36,m,1,3,Full-time worker,14.855528846153845,49583,M,1,0
24792,1,37,m,2,3,Part-time worker,14.855528846153845,49584,N,0,1
24793,0,36,m,1,3,Full-time worker,14.855528846153845,49585,M,1,0
24793,1,37,m,2,3,Part-time worker,14.855528846153845,49586,N,0,1
24794,0,36,m,1,3,Full-time worker,14.855528846153845,49587,M,1,0
24794,1,37,m,2,3,Part-time worker,14.855528846153845,49588,N,0,1
24795,0,36,m,1,3,Full-time worker,14.855528846153845,49589,M,1,0
24795,1,37,m,2,3,Part-time worker,14.855528846153845,49590,N,0,1
24796,0,36,m,1,3,Full-time worker,29.52403846153846,49591,M,1,0
24796,1,37,m,2,3,Part-time worker,29.52403846153846,49592,N,0,1
24797,0,36,m,1,3,Full-time worker,29.52403846153846,49593,M,1,0
24797,1,37,m,2,3,Part-time worker,29.52403846153846,49594,N,0,1
24798,0,36,m,1,3,Full-time worker,29.52403846153846,49595,M,1,0
24798,1,37,m,2,3,Part-time worker,29.52403846153846,49596,N,0,1
24799,0,36,m,1,3,Full-time worker,29.52403846153846,49597,M,1,0
24799,1,37,m,2,3,Part-time worker,29.52403846153846,49598,N,0,1
24800,0,36,m,1,3,Full-time worker,29.52403846153846,49599,M,1,0
24800,1,37,m,2,3,Part-time worker,29.52403846153846,49600,N,0,1
24801,0,36,m,1,3,Full-time worker,3.095673076923077,49601,M,1,0
24801,1,37,m,2,3,Part-time worker,3.095673076923077,49602,N,0,1
24802,0,36,m,1,3,Full-time worker,3.095673076923077,49603,M,1,0
24802,1,37,m,2,3,Part-time worker,3.095673076923077,49604,N,0,1
24803,0,36,m,1,3,Full-time worker,3.095673076923077,49605,M,1,0
24803,1,37,m,2,3,Part-time worker,3.095673076923077,49606,N,0,1
24804,0,36,m,1,3,Full-time worker,3.095673076923077,49607,M,1,0
24804,1,37,m,2,3,Part-time worker,3.095673076923077,49608,N,0,1
24805,0,36,m,1,3,Full-time worker,3.095673076923077,49609,M,1,0
24805,1,37,m,2,3,Part-time worker,3.095673076923077,49610,N,0,1
24806,0,36,m,1,3,Full-time worker,8.48125,49611,M,1,0
24806,1,37,m,2,3,Part-time worker,8.48125,49612,N,0,1
24807,0,36,m,1,3,Full-time worker,8.48125,49613,M,1,0
24807,1,37,m,2,3,Part-time worker,8.48125,49614,N,0,1
24808,0,36,m,1,3,Full-time worker,8.48125,49615,M,1,0
24808,1,37,m,2,3,Part-time worker,8.48125,49616,N,0,1
24809,0,36,m,1,3,Full-time worker,8.48125,49617,M,1,0
24809,1,37,m,2,3,Part-time worker,8.48125,49618,N,0,1
24810,0,36,m,1,3,Full-time worker,8.48125,49619,M,1,0
24810,1,37,m,2,3,Part-time worker,8.48125,49620,N,0,1
24811,0,36,m,1,3,Full-time worker,14.855528846153845,49621,M,1,0
24811,1,37,m,2,3,Part-time worker,14.855528846153845,49622,N,0,1
24812,0,36,m,1,3,Full-time worker,14.855528846153845,49623,M,1,0
24812,1,37,m,2,3,Part-time worker,14.855528846153845,49624,N,0,1
24813,0,36,m,1,3,Full-time worker,14.855528846153845,49625,M,1,0
24813,1,37,m,2,3,Part-time worker,14.855528846153845,49626,N,0,1
24814,0,36,m,1,3,Full-time worker,14.855528846153845,49627,M,1,0
