hh_id,taz,income,workers,size,autos,autonomousVehicles,walk_subzone,cdap_pattern,jtf_pattern,humanVehicles
21876,1094,122820,2,2,0,0,1,MN,0_tours,0
21877,1094,122820,2,2,1,0,1,MN,0_tours,1
21878,1094,122820,2,2,1,1,1,MN,0_tours,0
21879,1094,122820,2,2,2,0,1,MN,0_tours,2
21880,1094,122820,2,2,2,1,1,MN,0_tours,1
21881,1095,12878,2,2,0,0,1,MN,0_tours,0
21882,1095,12878,2,2,1,0,1,MN,0_tours,1
21883,1095,12878,2,2,1,1,1,MN,0_tours,0
21884,1095,12878,2,2,2,0,1,MN,0_tours,2
21885,1095,12878,2,2,2,1,1,MN,0_tours,1
21886,1095,35282,2,2,0,0,1,MN,0_tours,0
21887,1095,35282,2,2,1,0,1,MN,0_tours,1
21888,1095,35282,2,2,1,1,1,MN,0_tours,0
21889,1095,35282,2,2,2,0,1,MN,0_tours,2
21890,1095,35282,2,2,2,1,1,MN,0_tours,1
21891,1095,61799,2,2,0,0,1,MN,0_tours,0
21892,1095,61799,2,2,1,0,1,MN,0_tours,1
21893,1095,61799,2,2,1,1,1,MN,0_tours,0
21894,1095,61799,2,2,2,0,1,MN,0_tours,2
21895,1095,61799,2,2,2,1,1,MN,0_tours,1
21896,1095,122820,2,2,0,0,1,MN,0_tours,0
21897,1095,122820,2,2,1,0,1,MN,0_tours,1
21898,1095,122820,2,2,1,1,1,MN,0_tours,0
21899,1095,122820,2,2,2,0,1,MN,0_tours,2
21900,1095,122820,2,2,2,1,1,MN,0_tours,1
21901,1096,12878,2,2,0,0,1,MN,0_tours,0
21902,1096,12878,2,2,1,0,1,MN,0_tours,1
21903,1096,12878,2,2,1,1,1,MN,0_tours,0
21904,1096,12878,2,2,2,0,1,MN,0_tours,2
21905,1096,12878,2,2,2,1,1,MN,0_tours,1
21906,1096,35282,2,2,0,0,1,MN,0_tours,0
21907,1096,35282,2,2,1,0,1,MN,0_tours,1
21908,1096,35282,2,2,1,1,1,MN,0_tours,0
21909,1096,35282,2,2,2,0,1,MN,0_tours,2
21910,1096,35282,2,2,2,1,1,MN,0_tours,1
21911,1096,61799,2,2,0,0,1,MN,0_tours,0
21912,1096,61799,2,2,1,0,1,MN,0_tours,1
21913,1096,61799,2,2,1,1,1,MN,0_tours,0
21914,1096,61799,2,2,2,0,1,MN,0_tours,2
21915,1096,61799,2,2,2,1,1,MN,0_tours,1
21916,1096,122820,2,2,0,0,1,MN,0_tours,0
21917,1096,122820,2,2,1,0,1,MN,0_tours,1
21918,1096,122820,2,2,1,1,1,MN,0_tours,0
21919,1096,122820,2,2,2,0,1,MN,0_tours,2
21920,1096,122820,2,2,2,1,1,MN,0_tours,1
21921,1097,12878,2,2,0,0,1,MN,0_tours,0
21922,1097,12878,2,2,1,0,1,MN,0_tours,1
21923,1097,12878,2,2,1,1,1,MN,0_tours,0
21924,1097,12878,2,2,2,0,1,MN,0_tours,2
21925,1097,12878,2,2,2,1,1,MN,0_tours,1
21926,1097,35282,2,2,0,0,1,MN,0_tours,0
21927,1097,35282,2,2,1,0,1,MN,0_tours,1
21928,1097,35282,2,2,1,1,1,MN,0_tours,0
21929,1097,35282,2,2,2,0,1,MN,0_tours,2
21930,1097,35282,2,2,2,1,1,MN,0_tours,1
21931,1097,61799,2,2,0,0,1,MN,0_tours,0
21932,1097,61799,2,2,1,0,1,MN,0_tours,1
21933,1097,61799,2,2,1,1,1,MN,0_tours,0
21934,1097,61799,2,2,2,0,1,MN,0_tours,2
21935,1097,61799,2,2,2,1,1,MN,0_tours,1
21936,1097,122820,2,2,0,0,1,MN,0_tours,0
21937,1097,122820,2,2,1,0,1,MN,0_tours,1
21938,1097,122820,2,2,1,1,1,MN,0_tours,0
21939,1097,122820,2,2,2,0,1,MN,0_tours,2
21940,1097,122820,2,2,2,1,1,MN,0_tours,1
21941,1098,12878,2,2,0,0,1,MN,0_tours,0
21942,1098,12878,2,2,1,0,1,MN,0_tours,1
21943,1098,12878,2,2,1,1,1,MN,0_tours,0
21944,1098,12878,2,2,2,0,1,MN,0_tours,2
21945,1098,12878,2,2,2,1,1,MN,0_tours,1
21946,1098,35282,2,2,0,0,1,MN,0_tours,0
21947,1098,35282,2,2,1,0,1,MN,0_tours,1
21948,1098,35282,2,2,1,1,1,MN,0_tours,0
21949,1098,35282,2,2,2,0,1,MN,0_tours,2
21950,1098,35282,2,2,2,1,1,MN,0_tours,1
21951,1098,61799,2,2,0,0,1,MN,0_tours,0
21952,1098,61799,2,2,1,0,1,MN,0_tours,1
21953,1098,61799,2,2,1,1,1,MN,0_tours,0
21954,1098,61799,2,2,2,0,1,MN,0_tours,2
21955,1098,61799,2,2,2,1,1,MN,0_tours,1
21956,1098,122820,2,2,0,0,1,MN,0_tours,0
21957,1098,122820,2,2,1,0,1,MN,0_tours,1
21958,1098,122820,2,2,1,1,1,MN,0_tours,0
21959,1098,122820,2,2,2,0,1,MN,0_tours,2
21960,1098,122820,2,2,2,1,1,MN,0_tours,1
21961,1099,12878,2,2,0,0,1,MN,0_tours,0
21962,1099,12878,2,2,1,0,1,MN,0_tours,1
21963,1099,12878,2,2,1,1,1,MN,0_tours,0
21964,1099,12878,2,2,2,0,1,MN,0_tours,2
21965,1099,12878,2,2,2,1,1,MN,0_tours,1
21966,1099,35282,2,2,0,0,1,MN,0_tours,0
21967,1099,35282,2,2,1,0,1,MN,0_tours,1
21968,1099,35282,2,2,1,1,1,MN,0_tours,0
21969,1099,35282,2,2,2,0,1,MN,0_tours,2
21970,1099,35282,2,2,2,1,1,MN,0_tours,1
21971,1099,61799,2,2,0,0,1,MN,0_tours,0
21972,1099,61799,2,2,1,0,1,MN,0_tours,1
21973,1099,61799,2,2,1,1,1,MN,0_tours,0
21974,1099,61799,2,2,2,0,1,MN,0_tours,2
21975,1099,61799,2,2,2,1,1,MN,0_tours,1
21976,1099,122820,2,2,0,0,1,MN,0_tours,0
21977,1099,122820,2,2,1,0,1,MN,0_tours,1
21978,1099,122820,2,2,1,1,1,MN,0_tours,0
21979,1099,122820,2,2,2,0,1,MN,0_tours,2
21980,1099,122820,2,2,2,1,1,MN,0_tours,1
21981,1100,12878,2,2,0,0,1,MN,0_tours,0
21982,1100,12878,2,2,1,0,1,MN,0_tours,1
21983,1100,12878,2,2,1,1,1,MN,0_tours,0
21984,1100,12878,2,2,2,0,1,MN,0_tours,2
21985,1100,12878,2,2,2,1,1,MN,0_tours,1
21986,1100,35282,2,2,0,0,1,MN,0_tours,0
21987,1100,35282,2,2,1,0,1,MN,0_tours,1
21988,1100,35282,2,2,1,1,1,MN,0_tours,0
21989,1100,35282,2,2,2,0,1,MN,0_tours,2
21990,1100,35282,2,2,2,1,1,MN,0_tours,1
21991,1100,61799,2,2,0,0,1,MN,0_tours,0
21992,1100,61799,2,2,1,0,1,MN,0_tours,1
21993,1100,61799,2,2,1,1,1,MN,0_tours,0
21994,1100,61799,2,2,2,0,1,MN,0_tours,2
21995,1100,61799,2,2,2,1,1,MN,0_tours,1
21996,1100,122820,2,2,0,0,1,MN,0_tours,0
21997,1100,122820,2,2,1,0,1,MN,0_tours,1
21998,1100,122820,2,2,1,1,1,MN,0_tours,0
21999,1100,122820,2,2,2,0,1,MN,0_tours,2
22000,1100,122820,2,2,2,1,1,MN,0_tours,1
22001,1101,12878,2,2,0,0,1,MN,0_tours,0
22002,1101,12878,2,2,1,0,1,MN,0_tours,1
22003,1101,12878,2,2,1,1,1,MN,0_tours,0
22004,1101,12878,2,2,2,0,1,MN,0_tours,2
22005,1101,12878,2,2,2,1,1,MN,0_tours,1
22006,1101,35282,2,2,0,0,1,MN,0_tours,0
22007,1101,35282,2,2,1,0,1,MN,0_tours,1
22008,1101,35282,2,2,1,1,1,MN,0_tours,0
22009,1101,35282,2,2,2,0,1,MN,0_tours,2
22010,1101,35282,2,2,2,1,1,MN,0_tours,1
22011,1101,61799,2,2,0,0,1,MN,0_tours,0
22012,1101,61799,2,2,1,0,1,MN,0_tours,1
22013,1101,61799,2,2,1,1,1,MN,0_tours,0
22014,1101,61799,2,2,2,0,1,MN,0_tours,2
22015,1101,61799,2,2,2,1,1,MN,0_tours,1
22016,1101,122820,2,2,0,0,1,MN,0_tours,0
22017,1101,122820,2,2,1,0,1,MN,0_tours,1
22018,1101,122820,2,2,1,1,1,MN,0_tours,0
22019,1101,122820,2,2,2,0,1,MN,0_tours,2
22020,1101,122820,2,2,2,1,1,MN,0_tours,1
22021,1102,12878,2,2,0,0,1,MN,0_tours,0
22022,1102,12878,2,2,1,0,1,MN,0_tours,1
22023,1102,12878,2,2,1,1,1,MN,0_tours,0
22024,1102,12878,2,2,2,0,1,MN,0_tours,2
22025,1102,12878,2,2,2,1,1,MN,0_tours,1
22026,1102,35282,2,2,0,0,1,MN,0_tours,0
22027,1102,35282,2,2,1,0,1,MN,0_tours,1
22028,1102,35282,2,2,1,1,1,MN,0_tours,0
22029,1102,35282,2,2,2,0,1,MN,0_tours,2
22030,1102,35282,2,2,2,1,1,MN,0_tours,1
22031,1102,61799,2,2,0,0,1,MN,0_tours,0
22032,1102,61799,2,2,1,0,1,MN,0_tours,1
22033,1102,61799,2,2,1,1,1,MN,0_tours,0
22034,1102,61799,2,2,2,0,1,MN,0_tours,2
22035,1102,61799,2,2,2,1,1,MN,0_tours,1
22036,1102,122820,2,2,0,0,1,MN,0_tours,0
22037,1102,122820,2,2,1,0,1,MN,0_tours,1
22038,1102,122820,2,2,1,1,1,MN,0_tours,0
22039,1102,122820,2,2,2,0,1,MN,0_tours,2
22040,1102,122820,2,2,2,1,1,MN,0_tours,1
22041,1103,12878,2,2,0,0,1,MN,0_tours,0
22042,1103,12878,2,2,1,0,1,MN,0_tours,1
22043,1103,12878,2,2,1,1,1,MN,0_tours,0
22044,1103,12878,2,2,2,0,1,MN,0_tours,2
22045,1103,12878,2,2,2,1,1,MN,0_tours,1
22046,1103,35282,2,2,0,0,1,MN,0_tours,0
22047,1103,35282,2,2,1,0,1,MN,0_tours,1
22048,1103,35282,2,2,1,1,1,MN,0_tours,0
22049,1103,35282,2,2,2,0,1,MN,0_tours,2
22050,1103,35282,2,2,2,1,1,MN,0_tours,1
22051,1103,61799,2,2,0,0,1,MN,0_tours,0
22052,1103,61799,2,2,1,0,1,MN,0_tours,1
22053,1103,61799,2,2,1,1,1,MN,0_tours,0
22054,1103,61799,2,2,2,0,1,MN,0_tours,2
22055,1103,61799,2,2,2,1,1,MN,0_tours,1
22056,1103,122820,2,2,0,0,1,MN,0_tours,0
22057,1103,122820,2,2,1,0,1,MN,0_tours,1
22058,1103,122820,2,2,1,1,1,MN,0_tours,0
22059,1103,122820,2,2,2,0,1,MN,0_tours,2
22060,1103,122820,2,2,2,1,1,MN,0_tours,1
22061,1104,12878,2,2,0,0,1,MN,0_tours,0
22062,1104,12878,2,2,1,0,1,MN,0_tours,1
22063,1104,12878,2,2,1,1,1,MN,0_tours,0
22064,1104,12878,2,2,2,0,1,MN,0_tours,2
22065,1104,12878,2,2,2,1,1,MN,0_tours,1
22066,1104,35282,2,2,0,0,1,MN,0_tours,0
22067,1104,35282,2,2,1,0,1,MN,0_tours,1
22068,1104,35282,2,2,1,1,1,MN,0_tours,0
22069,1104,35282,2,2,2,0,1,MN,0_tours,2
22070,1104,35282,2,2,2,1,1,MN,0_tours,1
22071,1104,61799,2,2,0,0,1,MN,0_tours,0
22072,1104,61799,2,2,1,0,1,MN,0_tours,1
22073,1104,61799,2,2,1,1,1,MN,0_tours,0
22074,1104,61799,2,2,2,0,1,MN,0_tours,2
22075,1104,61799,2,2,2,1,1,MN,0_tours,1
22076,1104,122820,2,2,0,0,1,MN,0_tours,0
22077,1104,122820,2,2,1,0,1,MN,0_tours,1
22078,1104,122820,2,2,1,1,1,MN,0_tours,0
22079,1104,122820,2,2,2,0,1,MN,0_tours,2
22080,1104,122820,2,2,2,1,1,MN,0_tours,1
22081,1105,12878,2,2,0,0,1,MN,0_tours,0
22082,1105,12878,2,2,1,0,1,MN,0_tours,1
22083,1105,12878,2,2,1,1,1,MN,0_tours,0
22084,1105,12878,2,2,2,0,1,MN,0_tours,2
22085,1105,12878,2,2,2,1,1,MN,0_tours,1
22086,1105,35282,2,2,0,0,1,MN,0_tours,0
22087,1105,35282,2,2,1,0,1,MN,0_tours,1
22088,1105,35282,2,2,1,1,1,MN,0_tours,0
22089,1105,35282,2,2,2,0,1,MN,0_tours,2
22090,1105,35282,2,2,2,1,1,MN,0_tours,1
22091,1105,61799,2,2,0,0,1,MN,0_tours,0
22092,1105,61799,2,2,1,0,1,MN,0_tours,1
22093,1105,61799,2,2,1,1,1,MN,0_tours,0
22094,1105,61799,2,2,2,0,1,MN,0_tours,2
22095,1105,61799,2,2,2,1,1,MN,0_tours,1
22096,1105,122820,2,2,0,0,1,MN,0_tours,0
22097,1105,122820,2,2,1,0,1,MN,0_tours,1
22098,1105,122820,2,2,1,1,1,MN,0_tours,0
22099,1105,122820,2,2,2,0,1,MN,0_tours,2
22100,1105,122820,2,2,2,1,1,MN,0_tours,1
22101,1106,12878,2,2,0,0,1,MN,0_tours,0
22102,1106,12878,2,2,1,0,1,MN,0_tours,1
22103,1106,12878,2,2,1,1,1,MN,0_tours,0
22104,1106,12878,2,2,2,0,1,MN,0_tours,2
22105,1106,12878,2,2,2,1,1,MN,0_tours,1
22106,1106,35282,2,2,0,0,1,MN,0_tours,0
22107,1106,35282,2,2,1,0,1,MN,0_tours,1
22108,1106,35282,2,2,1,1,1,MN,0_tours,0
22109,1106,35282,2,2,2,0,1,MN,0_tours,2
22110,1106,35282,2,2,2,1,1,MN,0_tours,1
22111,1106,61799,2,2,0,0,1,MN,0_tours,0
22112,1106,61799,2,2,1,0,1,MN,0_tours,1
22113,1106,61799,2,2,1,1,1,MN,0_tours,0
22114,1106,61799,2,2,2,0,1,MN,0_tours,2
22115,1106,61799,2,2,2,1,1,MN,0_tours,1
22116,1106,122820,2,2,0,0,1,MN,0_tours,0
22117,1106,122820,2,2,1,0,1,MN,0_tours,1
22118,1106,122820,2,2,1,1,1,MN,0_tours,0
22119,1106,122820,2,2,2,0,1,MN,0_tours,2
22120,1106,122820,2,2,2,1,1,MN,0_tours,1
22121,1107,12878,2,2,0,0,1,MN,0_tours,0
22122,1107,12878,2,2,1,0,1,MN,0_tours,1
22123,1107,12878,2,2,1,1,1,MN,0_tours,0
22124,1107,12878,2,2,2,0,1,MN,0_tours,2
22125,1107,12878,2,2,2,1,1,MN,0_tours,1
22126,1107,35282,2,2,0,0,1,MN,0_tours,0
22127,1107,35282,2,2,1,0,1,MN,0_tours,1
22128,1107,35282,2,2,1,1,1,MN,0_tours,0
22129,1107,35282,2,2,2,0,1,MN,0_tours,2
22130,1107,35282,2,2,2,1,1,MN,0_tours,1
22131,1107,61799,2,2,0,0,1,MN,0_tours,0
22132,1107,61799,2,2,1,0,1,MN,0_tours,1
22133,1107,61799,2,2,1,1,1,MN,0_tours,0
22134,1107,61799,2,2,2,0,1,MN,0_tours,2
22135,1107,61799,2,2,2,1,1,MN,0_tours,1
22136,1107,122820,2,2,0,0,1,MN,0_tours,0
22137,1107,122820,2,2,1,0,1,MN,0_tours,1
22138,1107,122820,2,2,1,1,1,MN,0_tours,0
22139,1107,122820,2,2,2,0,1,MN,0_tours,2
22140,1107,122820,2,2,2,1,1,MN,0_tours,1
22141,1108,12878,2,2,0,0,1,MN,0_tours,0
22142,1108,12878,2,2,1,0,1,MN,0_tours,1
22143,1108,12878,2,2,1,1,1,MN,0_tours,0
22144,1108,12878,2,2,2,0,1,MN,0_tours,2
22145,1108,12878,2,2,2,1,1,MN,0_tours,1
22146,1108,35282,2,2,0,0,1,MN,0_tours,0
22147,1108,35282,2,2,1,0,1,MN,0_tours,1
22148,1108,35282,2,2,1,1,1,MN,0_tours,0
22149,1108,35282,2,2,2,0,1,MN,0_tours,2
22150,1108,35282,2,2,2,1,1,MN,0_tours,1
22151,1108,61799,2,2,0,0,1,MN,0_tours,0
22152,1108,61799,2,2,1,0,1,MN,0_tours,1
22153,1108,61799,2,2,1,1,1,MN,0_tours,0
22154,1108,61799,2,2,2,0,1,MN,0_tours,2
22155,1108,61799,2,2,2,1,1,MN,0_tours,1
22156,1108,122820,2,2,0,0,1,MN,0_tours,0
22157,1108,122820,2,2,1,0,1,MN,0_tours,1
22158,1108,122820,2,2,1,1,1,MN,0_tours,0
22159,1108,122820,2,2,2,0,1,MN,0_tours,2
22160,1108,122820,2,2,2,1,1,MN,0_tours,1
22161,1109,12878,2,2,0,0,1,MN,0_tours,0
22162,1109,12878,2,2,1,0,1,MN,0_tours,1
22163,1109,12878,2,2,1,1,1,MN,0_tours,0
22164,1109,12878,2,2,2,0,1,MN,0_tours,2
22165,1109,12878,2,2,2,1,1,MN,0_tours,1
22166,1109,35282,2,2,0,0,1,MN,0_tours,0
22167,1109,35282,2,2,1,0,1,MN,0_tours,1
22168,1109,35282,2,2,1,1,1,MN,0_tours,0
22169,1109,35282,2,2,2,0,1,MN,0_tours,2
22170,1109,35282,2,2,2,1,1,MN,0_tours,1
22171,1109,61799,2,2,0,0,1,MN,0_tours,0
22172,1109,61799,2,2,1,0,1,MN,0_tours,1
22173,1109,61799,2,2,1,1,1,MN,0_tours,0
22174,1109,61799,2,2,2,0,1,MN,0_tours,2
22175,1109,61799,2,2,2,1,1,MN,0_tours,1
22176,1109,122820,2,2,0,0,1,MN,0_tours,0
22177,1109,122820,2,2,1,0,1,MN,0_tours,1
22178,1109,122820,2,2,1,1,1,MN,0_tours,0
22179,1109,122820,2,2,2,0,1,MN,0_tours,2
22180,1109,122820,2,2,2,1,1,MN,0_tours,1
22181,1110,12878,2,2,0,0,1,MN,0_tours,0
22182,1110,12878,2,2,1,0,1,MN,0_tours,1
22183,1110,12878,2,2,1,1,1,MN,0_tours,0
22184,1110,12878,2,2,2,0,1,MN,0_tours,2
22185,1110,12878,2,2,2,1,1,MN,0_tours,1
22186,1110,35282,2,2,0,0,1,MN,0_tours,0
22187,1110,35282,2,2,1,0,1,MN,0_tours,1
22188,1110,35282,2,2,1,1,1,MN,0_tours,0
22189,1110,35282,2,2,2,0,1,MN,0_tours,2
22190,1110,35282,2,2,2,1,1,MN,0_tours,1
22191,1110,61799,2,2,0,0,1,MN,0_tours,0
22192,1110,61799,2,2,1,0,1,MN,0_tours,1
22193,1110,61799,2,2,1,1,1,MN,0_tours,0
22194,1110,61799,2,2,2,0,1,MN,0_tours,2
22195,1110,61799,2,2,2,1,1,MN,0_tours,1
22196,1110,122820,2,2,0,0,1,MN,0_tours,0
22197,1110,122820,2,2,1,0,1,MN,0_tours,1
22198,1110,122820,2,2,1,1,1,MN,0_tours,0
22199,1110,122820,2,2,2,0,1,MN,0_tours,2
22200,1110,122820,2,2,2,1,1,MN,0_tours,1
22201,1111,12878,2,2,0,0,1,MN,0_tours,0
22202,1111,12878,2,2,1,0,1,MN,0_tours,1
22203,1111,12878,2,2,1,1,1,MN,0_tours,0
22204,1111,12878,2,2,2,0,1,MN,0_tours,2
22205,1111,12878,2,2,2,1,1,MN,0_tours,1
22206,1111,35282,2,2,0,0,1,MN,0_tours,0
22207,1111,35282,2,2,1,0,1,MN,0_tours,1
22208,1111,35282,2,2,1,1,1,MN,0_tours,0
22209,1111,35282,2,2,2,0,1,MN,0_tours,2
22210,1111,35282,2,2,2,1,1,MN,0_tours,1
22211,1111,61799,2,2,0,0,1,MN,0_tours,0
22212,1111,61799,2,2,1,0,1,MN,0_tours,1
22213,1111,61799,2,2,1,1,1,MN,0_tours,0
22214,1111,61799,2,2,2,0,1,MN,0_tours,2
22215,1111,61799,2,2,2,1,1,MN,0_tours,1
22216,1111,122820,2,2,0,0,1,MN,0_tours,0
22217,1111,122820,2,2,1,0,1,MN,0_tours,1
22218,1111,122820,2,2,1,1,1,MN,0_tours,0
22219,1111,122820,2,2,2,0,1,MN,0_tours,2
22220,1111,122820,2,2,2,1,1,MN,0_tours,1
22221,1112,12878,2,2,0,0,1,MN,0_tours,0
22222,1112,12878,2,2,1,0,1,MN,0_tours,1
22223,1112,12878,2,2,1,1,1,MN,0_tours,0
22224,1112,12878,2,2,2,0,1,MN,0_tours,2
22225,1112,12878,2,2,2,1,1,MN,0_tours,1
22226,1112,35282,2,2,0,0,1,MN,0_tours,0
22227,1112,35282,2,2,1,0,1,MN,0_tours,1
22228,1112,35282,2,2,1,1,1,MN,0_tours,0
22229,1112,35282,2,2,2,0,1,MN,0_tours,2
22230,1112,35282,2,2,2,1,1,MN,0_tours,1
22231,1112,61799,2,2,0,0,1,MN,0_tours,0
22232,1112,61799,2,2,1,0,1,MN,0_tours,1
22233,1112,61799,2,2,1,1,1,MN,0_tours,0
22234,1112,61799,2,2,2,0,1,MN,0_tours,2
22235,1112,61799,2,2,2,1,1,MN,0_tours,1
22236,1112,122820,2,2,0,0,1,MN,0_tours,0
22237,1112,122820,2,2,1,0,1,MN,0_tours,1
22238,1112,122820,2,2,1,1,1,MN,0_tours,0
22239,1112,122820,2,2,2,0,1,MN,0_tours,2
22240,1112,122820,2,2,2,1,1,MN,0_tours,1
22241,1113,12878,2,2,0,0,1,MN,0_tours,0
22242,1113,12878,2,2,1,0,1,MN,0_tours,1
22243,1113,12878,2,2,1,1,1,MN,0_tours,0
22244,1113,12878,2,2,2,0,1,MN,0_tours,2
22245,1113,12878,2,2,2,1,1,MN,0_tours,1
22246,1113,35282,2,2,0,0,1,MN,0_tours,0
22247,1113,35282,2,2,1,0,1,MN,0_tours,1
22248,1113,35282,2,2,1,1,1,MN,0_tours,0
22249,1113,35282,2,2,2,0,1,MN,0_tours,2
22250,1113,35282,2,2,2,1,1,MN,0_tours,1
22251,1113,61799,2,2,0,0,1,MN,0_tours,0
22252,1113,61799,2,2,1,0,1,MN,0_tours,1
22253,1113,61799,2,2,1,1,1,MN,0_tours,0
22254,1113,61799,2,2,2,0,1,MN,0_tours,2
22255,1113,61799,2,2,2,1,1,MN,0_tours,1
22256,1113,122820,2,2,0,0,1,MN,0_tours,0
22257,1113,122820,2,2,1,0,1,MN,0_tours,1
22258,1113,122820,2,2,1,1,1,MN,0_tours,0
22259,1113,122820,2,2,2,0,1,MN,0_tours,2
22260,1113,122820,2,2,2,1,1,MN,0_tours,1
22261,1114,12878,2,2,0,0,1,MN,0_tours,0
22262,1114,12878,2,2,1,0,1,MN,0_tours,1
22263,1114,12878,2,2,1,1,1,MN,0_tours,0
22264,1114,12878,2,2,2,0,1,MN,0_tours,2
22265,1114,12878,2,2,2,1,1,MN,0_tours,1
22266,1114,35282,2,2,0,0,1,MN,0_tours,0
22267,1114,35282,2,2,1,0,1,MN,0_tours,1
22268,1114,35282,2,2,1,1,1,MN,0_tours,0
22269,1114,35282,2,2,2,0,1,MN,0_tours,2
22270,1114,35282,2,2,2,1,1,MN,0_tours,1
22271,1114,61799,2,2,0,0,1,MN,0_tours,0
22272,1114,61799,2,2,1,0,1,MN,0_tours,1
22273,1114,61799,2,2,1,1,1,MN,0_tours,0
22274,1114,61799,2,2,2,0,1,MN,0_tours,2
22275,1114,61799,2,2,2,1,1,MN,0_tours,1
22276,1114,122820,2,2,0,0,1,MN,0_tours,0
22277,1114,122820,2,2,1,0,1,MN,0_tours,1
22278,1114,122820,2,2,1,1,1,MN,0_tours,0
22279,1114,122820,2,2,2,0,1,MN,0_tours,2
22280,1114,122820,2,2,2,1,1,MN,0_tours,1
22281,1115,12878,2,2,0,0,1,MN,0_tours,0
22282,1115,12878,2,2,1,0,1,MN,0_tours,1
22283,1115,12878,2,2,1,1,1,MN,0_tours,0
22284,1115,12878,2,2,2,0,1,MN,0_tours,2
22285,1115,12878,2,2,2,1,1,MN,0_tours,1
22286,1115,35282,2,2,0,0,1,MN,0_tours,0
22287,1115,35282,2,2,1,0,1,MN,0_tours,1
22288,1115,35282,2,2,1,1,1,MN,0_tours,0
22289,1115,35282,2,2,2,0,1,MN,0_tours,2
22290,1115,35282,2,2,2,1,1,MN,0_tours,1
22291,1115,61799,2,2,0,0,1,MN,0_tours,0
22292,1115,61799,2,2,1,0,1,MN,0_tours,1
22293,1115,61799,2,2,1,1,1,MN,0_tours,0
22294,1115,61799,2,2,2,0,1,MN,0_tours,2
22295,1115,61799,2,2,2,1,1,MN,0_tours,1
22296,1115,122820,2,2,0,0,1,MN,0_tours,0
22297,1115,122820,2,2,1,0,1,MN,0_tours,1
22298,1115,122820,2,2,1,1,1,MN,0_tours,0
22299,1115,122820,2,2,2,0,1,MN,0_tours,2
22300,1115,122820,2,2,2,1,1,MN,0_tours,1
22301,1116,12878,2,2,0,0,1,MN,0_tours,0
22302,1116,12878,2,2,1,0,1,MN,0_tours,1
22303,1116,12878,2,2,1,1,1,MN,0_tours,0
22304,1116,12878,2,2,2,0,1,MN,0_tours,2
22305,1116,12878,2,2,2,1,1,MN,0_tours,1
22306,1116,35282,2,2,0,0,1,MN,0_tours,0
22307,1116,35282,2,2,1,0,1,MN,0_tours,1
22308,1116,35282,2,2,1,1,1,MN,0_tours,0
22309,1116,35282,2,2,2,0,1,MN,0_tours,2
22310,1116,35282,2,2,2,1,1,MN,0_tours,1
22311,1116,61799,2,2,0,0,1,MN,0_tours,0
22312,1116,61799,2,2,1,0,1,MN,0_tours,1
22313,1116,61799,2,2,1,1,1,MN,0_tours,0
22314,1116,61799,2,2,2,0,1,MN,0_tours,2
22315,1116,61799,2,2,2,1,1,MN,0_tours,1
22316,1116,122820,2,2,0,0,1,MN,0_tours,0
22317,1116,122820,2,2,1,0,1,MN,0_tours,1
22318,1116,122820,2,2,1,1,1,MN,0_tours,0
22319,1116,122820,2,2,2,0,1,MN,0_tours,2
22320,1116,122820,2,2,2,1,1,MN,0_tours,1
22321,1117,12878,2,2,0,0,1,MN,0_tours,0
22322,1117,12878,2,2,1,0,1,MN,0_tours,1
22323,1117,12878,2,2,1,1,1,MN,0_tours,0
22324,1117,12878,2,2,2,0,1,MN,0_tours,2
22325,1117,12878,2,2,2,1,1,MN,0_tours,1
22326,1117,35282,2,2,0,0,1,MN,0_tours,0
22327,1117,35282,2,2,1,0,1,MN,0_tours,1
22328,1117,35282,2,2,1,1,1,MN,0_tours,0
22329,1117,35282,2,2,2,0,1,MN,0_tours,2
22330,1117,35282,2,2,2,1,1,MN,0_tours,1
22331,1117,61799,2,2,0,0,1,MN,0_tours,0
22332,1117,61799,2,2,1,0,1,MN,0_tours,1
22333,1117,61799,2,2,1,1,1,MN,0_tours,0
22334,1117,61799,2,2,2,0,1,MN,0_tours,2
22335,1117,61799,2,2,2,1,1,MN,0_tours,1
22336,1117,122820,2,2,0,0,1,MN,0_tours,0
22337,1117,122820,2,2,1,0,1,MN,0_tours,1
22338,1117,122820,2,2,1,1,1,MN,0_tours,0
22339,1117,122820,2,2,2,0,1,MN,0_tours,2
22340,1117,122820,2,2,2,1,1,MN,0_tours,1
22341,1118,12878,2,2,0,0,1,MN,0_tours,0
22342,1118,12878,2,2,1,0,1,MN,0_tours,1
22343,1118,12878,2,2,1,1,1,MN,0_tours,0
22344,1118,12878,2,2,2,0,1,MN,0_tours,2
22345,1118,12878,2,2,2,1,1,MN,0_tours,1
22346,1118,35282,2,2,0,0,1,MN,0_tours,0
22347,1118,35282,2,2,1,0,1,MN,0_tours,1
22348,1118,35282,2,2,1,1,1,MN,0_tours,0
22349,1118,35282,2,2,2,0,1,MN,0_tours,2
22350,1118,35282,2,2,2,1,1,MN,0_tours,1
22351,1118,61799,2,2,0,0,1,MN,0_tours,0
22352,1118,61799,2,2,1,0,1,MN,0_tours,1
22353,1118,61799,2,2,1,1,1,MN,0_tours,0
22354,1118,61799,2,2,2,0,1,MN,0_tours,2
22355,1118,61799,2,2,2,1,1,MN,0_tours,1
