HHID,person_num,AGE,SEX,pemploy,pstudent,ptype,value_of_time,PERID
26093,1,37,1,2,3,2,14.855528846153845,52186
26094,0,36,1,1,3,1,14.855528846153845,52187
26094,1,37,1,2,3,2,14.855528846153845,52188
26095,0,36,1,1,3,1,14.855528846153845,52189
26095,1,37,1,2,3,2,14.855528846153845,52190
26096,0,36,1,1,3,1,29.52403846153846,52191
26096,1,37,1,2,3,2,29.52403846153846,52192
26097,0,36,1,1,3,1,29.52403846153846,52193
26097,1,37,1,2,3,2,29.52403846153846,52194
26098,0,36,1,1,3,1,29.52403846153846,52195
26098,1,37,1,2,3,2,29.52403846153846,52196
26099,0,36,1,1,3,1,29.52403846153846,52197
26099,1,37,1,2,3,2,29.52403846153846,52198
26100,0,36,1,1,3,1,29.52403846153846,52199
26100,1,37,1,2,3,2,29.52403846153846,52200
26101,0,36,1,1,3,1,3.095673076923077,52201
26101,1,37,1,2,3,2,3.095673076923077,52202
26102,0,36,1,1,3,1,3.095673076923077,52203
26102,1,37,1,2,3,2,3.095673076923077,52204
26103,0,36,1,1,3,1,3.095673076923077,52205
26103,1,37,1,2,3,2,3.095673076923077,52206
26104,0,36,1,1,3,1,3.095673076923077,52207
26104,1,37,1,2,3,2,3.095673076923077,52208
26105,0,36,1,1,3,1,3.095673076923077,52209
26105,1,37,1,2,3,2,3.095673076923077,52210
26106,0,36,1,1,3,1,8.48125,52211
26106,1,37,1,2,3,2,8.48125,52212
26107,0,36,1,1,3,1,8.48125,52213
26107,1,37,1,2,3,2,8.48125,52214
26108,0,36,1,1,3,1,8.48125,52215
26108,1,37,1,2,3,2,8.48125,52216
26109,0,36,1,1,3,1,8.48125,52217
26109,1,37,1,2,3,2,8.48125,52218
26110,0,36,1,1,3,1,8.48125,52219
26110,1,37,1,2,3,2,8.48125,52220
26111,0,36,1,1,3,1,14.855528846153845,52221
26111,1,37,1,2,3,2,14.855528846153845,52222
26112,0,36,1,1,3,1,14.855528846153845,52223
26112,1,37,1,2,3,2,14.855528846153845,52224
26113,0,36,1,1,3,1,14.855528846153845,52225
26113,1,37,1,2,3,2,14.855528846153845,52226
26114,0,36,1,1,3,1,14.855528846153845,52227
26114,1,37,1,2,3,2,14.855528846153845,52228
26115,0,36,1,1,3,1,14.855528846153845,52229
26115,1,37,1,2,3,2,14.855528846153845,52230
26116,0,36,1,1,3,1,29.52403846153846,52231
26116,1,37,1,2,3,2,29.52403846153846,52232
26117,0,36,1,1,3,1,29.52403846153846,52233
26117,1,37,1,2,3,2,29.52403846153846,52234
26118,0,36,1,1,3,1,29.52403846153846,52235
26118,1,37,1,2,3,2,29.52403846153846,52236
26119,0,36,1,1,3,1,29.52403846153846,52237
26119,1,37,1,2,3,2,29.52403846153846,52238
26120,0,36,1,1,3,1,29.52403846153846,52239
26120,1,37,1,2,3,2,29.52403846153846,52240
26121,0,36,1,1,3,1,3.095673076923077,52241
26121,1,37,1,2,3,2,3.095673076923077,52242
26122,0,36,1,1,3,1,3.095673076923077,52243
26122,1,37,1,2,3,2,3.095673076923077,52244
26123,0,36,1,1,3,1,3.095673076923077,52245
26123,1,37,1,2,3,2,3.095673076923077,52246
26124,0,36,1,1,3,1,3.095673076923077,52247
26124,1,37,1,2,3,2,3.095673076923077,52248
26125,0,36,1,1,3,1,3.095673076923077,52249
26125,1,37,1,2,3,2,3.095673076923077,52250
26126,0,36,1,1,3,1,8.48125,52251
26126,1,37,1,2,3,2,8.48125,52252
26127,0,36,1,1,3,1,8.48125,52253
26127,1,37,1,2,3,2,8.48125,52254
26128,0,36,1,1,3,1,8.48125,52255
26128,1,37,1,2,3,2,8.48125,52256
26129,0,36,1,1,3,1,8.48125,52257
26129,1,37,1,2,3,2,8.48125,52258
26130,0,36,1,1,3,1,8.48125,52259
26130,1,37,1,2,3,2,8.48125,52260
26131,0,36,1,1,3,1,14.855528846153845,52261
26131,1,37,1,2,3,2,14.855528846153845,52262
26132,0,36,1,1,3,1,14.855528846153845,52263
26132,1,37,1,2,3,2,14.855528846153845,52264
26133,0,36,1,1,3,1,14.855528846153845,52265
26133,1,37,1,2,3,2,14.855528846153845,52266
26134,0,36,1,1,3,1,14.855528846153845,52267
26134,1,37,1,2,3,2,14.855528846153845,52268
26135,0,36,1,1,3,1,14.855528846153845,52269
26135,1,37,1,2,3,2,14.855528846153845,52270
26136,0,36,1,1,3,1,29.52403846153846,52271
26136,1,37,1,2,3,2,29.52403846153846,52272
26137,0,36,1,1,3,1,29.52403846153846,52273
26137,1,37,1,2,3,2,29.52403846153846,52274
26138,0,36,1,1,3,1,29.52403846153846,52275
26138,1,37,1,2,3,2,29.52403846153846,52276
26139,0,36,1,1,3,1,29.52403846153846,52277
26139,1,37,1,2,3,2,29.52403846153846,52278
26140,0,36,1,1,3,1,29.52403846153846,52279
26140,1,37,1,2,3,2,29.52403846153846,52280
26141,0,36,1,1,3,1,3.095673076923077,52281
26141,1,37,1,2,3,2,3.095673076923077,52282
26142,0,36,1,1,3,1,3.095673076923077,52283
26142,1,37,1,2,3,2,3.095673076923077,52284
26143,0,36,1,1,3,1,3.095673076923077,52285
26143,1,37,1,2,3,2,3.095673076923077,52286
26144,0,36,1,1,3,1,3.095673076923077,52287
26144,1,37,1,2,3,2,3.095673076923077,52288
26145,0,36,1,1,3,1,3.095673076923077,52289
26145,1,37,1,2,3,2,3.095673076923077,52290
26146,0,36,1,1,3,1,8.48125,52291
26146,1,37,1,2,3,2,8.48125,52292
26147,0,36,1,1,3,1,8.48125,52293
26147,1,37,1,2,3,2,8.48125,52294
26148,0,36,1,1,3,1,8.48125,52295
26148,1,37,1,2,3,2,8.48125,52296
26149,0,36,1,1,3,1,8.48125,52297
26149,1,37,1,2,3,2,8.48125,52298
26150,0,36,1,1,3,1,8.48125,52299
26150,1,37,1,2,3,2,8.48125,52300
26151,0,36,1,1,3,1,14.855528846153845,52301
26151,1,37,1,2,3,2,14.855528846153845,52302
26152,0,36,1,1,3,1,14.855528846153845,52303
26152,1,37,1,2,3,2,14.855528846153845,52304
26153,0,36,1,1,3,1,14.855528846153845,52305
26153,1,37,1,2,3,2,14.855528846153845,52306
26154,0,36,1,1,3,1,14.855528846153845,52307
26154,1,37,1,2,3,2,14.855528846153845,52308
26155,0,36,1,1,3,1,14.855528846153845,52309
26155,1,37,1,2,3,2,14.855528846153845,52310
26156,0,36,1,1,3,1,29.52403846153846,52311
26156,1,37,1,2,3,2,29.52403846153846,52312
26157,0,36,1,1,3,1,29.52403846153846,52313
26157,1,37,1,2,3,2,29.52403846153846,52314
26158,0,36,1,1,3,1,29.52403846153846,52315
26158,1,37,1,2,3,2,29.52403846153846,52316
26159,0,36,1,1,3,1,29.52403846153846,52317
26159,1,37,1,2,3,2,29.52403846153846,52318
26160,0,36,1,1,3,1,29.52403846153846,52319
26160,1,37,1,2,3,2,29.52403846153846,52320
26161,0,36,1,1,3,1,3.095673076923077,52321
26161,1,37,1,2,3,2,3.095673076923077,52322
26162,0,36,1,1,3,1,3.095673076923077,52323
26162,1,37,1,2,3,2,3.095673076923077,52324
26163,0,36,1,1,3,1,3.095673076923077,52325
26163,1,37,1,2,3,2,3.095673076923077,52326
26164,0,36,1,1,3,1,3.095673076923077,52327
26164,1,37,1,2,3,2,3.095673076923077,52328
26165,0,36,1,1,3,1,3.095673076923077,52329
26165,1,37,1,2,3,2,3.095673076923077,52330
26166,0,36,1,1,3,1,8.48125,52331
26166,1,37,1,2,3,2,8.48125,52332
26167,0,36,1,1,3,1,8.48125,52333
26167,1,37,1,2,3,2,8.48125,52334
26168,0,36,1,1,3,1,8.48125,52335
26168,1,37,1,2,3,2,8.48125,52336
26169,0,36,1,1,3,1,8.48125,52337
26169,1,37,1,2,3,2,8.48125,52338
26170,0,36,1,1,3,1,8.48125,52339
26170,1,37,1,2,3,2,8.48125,52340
26171,0,36,1,1,3,1,14.855528846153845,52341
26171,1,37,1,2,3,2,14.855528846153845,52342
26172,0,36,1,1,3,1,14.855528846153845,52343
26172,1,37,1,2,3,2,14.855528846153845,52344
26173,0,36,1,1,3,1,14.855528846153845,52345
26173,1,37,1,2,3,2,14.855528846153845,52346
26174,0,36,1,1,3,1,14.855528846153845,52347
26174,1,37,1,2,3,2,14.855528846153845,52348
26175,0,36,1,1,3,1,14.855528846153845,52349
26175,1,37,1,2,3,2,14.855528846153845,52350
26176,0,36,1,1,3,1,29.52403846153846,52351
26176,1,37,1,2,3,2,29.52403846153846,52352
26177,0,36,1,1,3,1,29.52403846153846,52353
26177,1,37,1,2,3,2,29.52403846153846,52354
26178,0,36,1,1,3,1,29.52403846153846,52355
26178,1,37,1,2,3,2,29.52403846153846,52356
26179,0,36,1,1,3,1,29.52403846153846,52357
26179,1,37,1,2,3,2,29.52403846153846,52358
26180,0,36,1,1,3,1,29.52403846153846,52359
26180,1,37,1,2,3,2,29.52403846153846,52360
26181,0,36,1,1,3,1,3.095673076923077,52361
26181,1,37,1,2,3,2,3.095673076923077,52362
26182,0,36,1,1,3,1,3.095673076923077,52363
26182,1,37,1,2,3,2,3.095673076923077,52364
26183,0,36,1,1,3,1,3.095673076923077,52365
26183,1,37,1,2,3,2,3.095673076923077,52366
26184,0,36,1,1,3,1,3.095673076923077,52367
26184,1,37,1,2,3,2,3.095673076923077,52368
26185,0,36,1,1,3,1,3.095673076923077,52369
26185,1,37,1,2,3,2,3.095673076923077,52370
26186,0,36,1,1,3,1,8.48125,52371
26186,1,37,1,2,3,2,8.48125,52372
26187,0,36,1,1,3,1,8.48125,52373
26187,1,37,1,2,3,2,8.48125,52374
26188,0,36,1,1,3,1,8.48125,52375
26188,1,37,1,2,3,2,8.48125,52376
26189,0,36,1,1,3,1,8.48125,52377
26189,1,37,1,2,3,2,8.48125,52378
26190,0,36,1,1,3,1,8.48125,52379
26190,1,37,1,2,3,2,8.48125,52380
26191,0,36,1,1,3,1,14.855528846153845,52381
26191,1,37,1,2,3,2,14.855528846153845,52382
26192,0,36,1,1,3,1,14.855528846153845,52383
26192,1,37,1,2,3,2,14.855528846153845,52384
26193,0,36,1,1,3,1,14.855528846153845,52385
26193,1,37,1,2,3,2,14.855528846153845,52386
26194,0,36,1,1,3,1,14.855528846153845,52387
26194,1,37,1,2,3,2,14.855528846153845,52388
26195,0,36,1,1,3,1,14.855528846153845,52389
26195,1,37,1,2,3,2,14.855528846153845,52390
26196,0,36,1,1,3,1,29.52403846153846,52391
26196,1,37,1,2,3,2,29.52403846153846,52392
26197,0,36,1,1,3,1,29.52403846153846,52393
26197,1,37,1,2,3,2,29.52403846153846,52394
26198,0,36,1,1,3,1,29.52403846153846,52395
26198,1,37,1,2,3,2,29.52403846153846,52396
26199,0,36,1,1,3,1,29.52403846153846,52397
26199,1,37,1,2,3,2,29.52403846153846,52398
26200,0,36,1,1,3,1,29.52403846153846,52399
26200,1,37,1,2,3,2,29.52403846153846,52400
26201,0,36,1,1,3,1,3.095673076923077,52401
26201,1,37,1,2,3,2,3.095673076923077,52402
26202,0,36,1,1,3,1,3.095673076923077,52403
26202,1,37,1,2,3,2,3.095673076923077,52404
26203,0,36,1,1,3,1,3.095673076923077,52405
26203,1,37,1,2,3,2,3.095673076923077,52406
26204,0,36,1,1,3,1,3.095673076923077,52407
26204,1,37,1,2,3,2,3.095673076923077,52408
26205,0,36,1,1,3,1,3.095673076923077,52409
26205,1,37,1,2,3,2,3.095673076923077,52410
26206,0,36,1,1,3,1,8.48125,52411
26206,1,37,1,2,3,2,8.48125,52412
26207,0,36,1,1,3,1,8.48125,52413
26207,1,37,1,2,3,2,8.48125,52414
26208,0,36,1,1,3,1,8.48125,52415
26208,1,37,1,2,3,2,8.48125,52416
26209,0,36,1,1,3,1,8.48125,52417
26209,1,37,1,2,3,2,8.48125,52418
26210,0,36,1,1,3,1,8.48125,52419
26210,1,37,1,2,3,2,8.48125,52420
26211,0,36,1,1,3,1,14.855528846153845,52421
26211,1,37,1,2,3,2,14.855528846153845,52422
26212,0,36,1,1,3,1,14.855528846153845,52423
26212,1,37,1,2,3,2,14.855528846153845,52424
26213,0,36,1,1,3,1,14.855528846153845,52425
26213,1,37,1,2,3,2,14.855528846153845,52426
26214,0,36,1,1,3,1,14.855528846153845,52427
26214,1,37,1,2,3,2,14.855528846153845,52428
26215,0,36,1,1,3,1,14.855528846153845,52429
26215,1,37,1,2,3,2,14.855528846153845,52430
26216,0,36,1,1,3,1,29.52403846153846,52431
26216,1,37,1,2,3,2,29.52403846153846,52432
26217,0,36,1,1,3,1,29.52403846153846,52433
26217,1,37,1,2,3,2,29.52403846153846,52434
26218,0,36,1,1,3,1,29.52403846153846,52435
26218,1,37,1,2,3,2,29.52403846153846,52436
26219,0,36,1,1,3,1,29.52403846153846,52437
26219,1,37,1,2,3,2,29.52403846153846,52438
26220,0,36,1,1,3,1,29.52403846153846,52439
26220,1,37,1,2,3,2,29.52403846153846,52440
26221,0,36,1,1,3,1,3.095673076923077,52441
26221,1,37,1,2,3,2,3.095673076923077,52442
26222,0,36,1,1,3,1,3.095673076923077,52443
26222,1,37,1,2,3,2,3.095673076923077,52444
26223,0,36,1,1,3,1,3.095673076923077,52445
26223,1,37,1,2,3,2,3.095673076923077,52446
26224,0,36,1,1,3,1,3.095673076923077,52447
26224,1,37,1,2,3,2,3.095673076923077,52448
26225,0,36,1,1,3,1,3.095673076923077,52449
26225,1,37,1,2,3,2,3.095673076923077,52450
26226,0,36,1,1,3,1,8.48125,52451
26226,1,37,1,2,3,2,8.48125,52452
26227,0,36,1,1,3,1,8.48125,52453
26227,1,37,1,2,3,2,8.48125,52454
26228,0,36,1,1,3,1,8.48125,52455
26228,1,37,1,2,3,2,8.48125,52456
26229,0,36,1,1,3,1,8.48125,52457
26229,1,37,1,2,3,2,8.48125,52458
26230,0,36,1,1,3,1,8.48125,52459
26230,1,37,1,2,3,2,8.48125,52460
26231,0,36,1,1,3,1,14.855528846153845,52461
26231,1,37,1,2,3,2,14.855528846153845,52462
26232,0,36,1,1,3,1,14.855528846153845,52463
26232,1,37,1,2,3,2,14.855528846153845,52464
26233,0,36,1,1,3,1,14.855528846153845,52465
26233,1,37,1,2,3,2,14.855528846153845,52466
26234,0,36,1,1,3,1,14.855528846153845,52467
26234,1,37,1,2,3,2,14.855528846153845,52468
26235,0,36,1,1,3,1,14.855528846153845,52469
26235,1,37,1,2,3,2,14.855528846153845,52470
26236,0,36,1,1,3,1,29.52403846153846,52471
26236,1,37,1,2,3,2,29.52403846153846,52472
26237,0,36,1,1,3,1,29.52403846153846,52473
26237,1,37,1,2,3,2,29.52403846153846,52474
26238,0,36,1,1,3,1,29.52403846153846,52475
26238,1,37,1,2,3,2,29.52403846153846,52476
26239,0,36,1,1,3,1,29.52403846153846,52477
26239,1,37,1,2,3,2,29.52403846153846,52478
26240,0,36,1,1,3,1,29.52403846153846,52479
26240,1,37,1,2,3,2,29.52403846153846,52480
26241,0,36,1,1,3,1,3.095673076923077,52481
26241,1,37,1,2,3,2,3.095673076923077,52482
26242,0,36,1,1,3,1,3.095673076923077,52483
26242,1,37,1,2,3,2,3.095673076923077,52484
26243,0,36,1,1,3,1,3.095673076923077,52485
26243,1,37,1,2,3,2,3.095673076923077,52486
26244,0,36,1,1,3,1,3.095673076923077,52487
26244,1,37,1,2,3,2,3.095673076923077,52488
26245,0,36,1,1,3,1,3.095673076923077,52489
26245,1,37,1,2,3,2,3.095673076923077,52490
26246,0,36,1,1,3,1,8.48125,52491
26246,1,37,1,2,3,2,8.48125,52492
26247,0,36,1,1,3,1,8.48125,52493
26247,1,37,1,2,3,2,8.48125,52494
26248,0,36,1,1,3,1,8.48125,52495
26248,1,37,1,2,3,2,8.48125,52496
26249,0,36,1,1,3,1,8.48125,52497
26249,1,37,1,2,3,2,8.48125,52498
26250,0,36,1,1,3,1,8.48125,52499
26250,1,37,1,2,3,2,8.48125,52500
26251,0,36,1,1,3,1,14.855528846153845,52501
26251,1,37,1,2,3,2,14.855528846153845,52502
26252,0,36,1,1,3,1,14.855528846153845,52503
26252,1,37,1,2,3,2,14.855528846153845,52504
26253,0,36,1,1,3,1,14.855528846153845,52505
26253,1,37,1,2,3,2,14.855528846153845,52506
26254,0,36,1,1,3,1,14.855528846153845,52507
26254,1,37,1,2,3,2,14.855528846153845,52508
26255,0,36,1,1,3,1,14.855528846153845,52509
26255,1,37,1,2,3,2,14.855528846153845,52510
26256,0,36,1,1,3,1,29.52403846153846,52511
26256,1,37,1,2,3,2,29.52403846153846,52512
26257,0,36,1,1,3,1,29.52403846153846,52513
26257,1,37,1,2,3,2,29.52403846153846,52514
26258,0,36,1,1,3,1,29.52403846153846,52515
26258,1,37,1,2,3,2,29.52403846153846,52516
26259,0,36,1,1,3,1,29.52403846153846,52517
26259,1,37,1,2,3,2,29.52403846153846,52518
26260,0,36,1,1,3,1,29.52403846153846,52519
26260,1,37,1,2,3,2,29.52403846153846,52520
26261,0,36,1,1,3,1,3.095673076923077,52521
26261,1,37,1,2,3,2,3.095673076923077,52522
26262,0,36,1,1,3,1,3.095673076923077,52523
26262,1,37,1,2,3,2,3.095673076923077,52524
26263,0,36,1,1,3,1,3.095673076923077,52525
26263,1,37,1,2,3,2,3.095673076923077,52526
26264,0,36,1,1,3,1,3.095673076923077,52527
26264,1,37,1,2,3,2,3.095673076923077,52528
26265,0,36,1,1,3,1,3.095673076923077,52529
26265,1,37,1,2,3,2,3.095673076923077,52530
26266,0,36,1,1,3,1,8.48125,52531
26266,1,37,1,2,3,2,8.48125,52532
26267,0,36,1,1,3,1,8.48125,52533
26267,1,37,1,2,3,2,8.48125,52534
26268,0,36,1,1,3,1,8.48125,52535
26268,1,37,1,2,3,2,8.48125,52536
26269,0,36,1,1,3,1,8.48125,52537
26269,1,37,1,2,3,2,8.48125,52538
26270,0,36,1,1,3,1,8.48125,52539
26270,1,37,1,2,3,2,8.48125,52540
26271,0,36,1,1,3,1,14.855528846153845,52541
26271,1,37,1,2,3,2,14.855528846153845,52542
26272,0,36,1,1,3,1,14.855528846153845,52543
26272,1,37,1,2,3,2,14.855528846153845,52544
26273,0,36,1,1,3,1,14.855528846153845,52545
26273,1,37,1,2,3,2,14.855528846153845,52546
26274,0,36,1,1,3,1,14.855528846153845,52547
26274,1,37,1,2,3,2,14.855528846153845,52548
26275,0,36,1,1,3,1,14.855528846153845,52549
26275,1,37,1,2,3,2,14.855528846153845,52550
26276,0,36,1,1,3,1,29.52403846153846,52551
26276,1,37,1,2,3,2,29.52403846153846,52552
26277,0,36,1,1,3,1,29.52403846153846,52553
26277,1,37,1,2,3,2,29.52403846153846,52554
26278,0,36,1,1,3,1,29.52403846153846,52555
26278,1,37,1,2,3,2,29.52403846153846,52556
26279,0,36,1,1,3,1,29.52403846153846,52557
26279,1,37,1,2,3,2,29.52403846153846,52558
26280,0,36,1,1,3,1,29.52403846153846,52559
26280,1,37,1,2,3,2,29.52403846153846,52560
26281,0,36,1,1,3,1,3.095673076923077,52561
26281,1,37,1,2,3,2,3.095673076923077,52562
26282,0,36,1,1,3,1,3.095673076923077,52563
26282,1,37,1,2,3,2,3.095673076923077,52564
26283,0,36,1,1,3,1,3.095673076923077,52565
26283,1,37,1,2,3,2,3.095673076923077,52566
26284,0,36,1,1,3,1,3.095673076923077,52567
26284,1,37,1,2,3,2,3.095673076923077,52568
26285,0,36,1,1,3,1,3.095673076923077,52569
26285,1,37,1,2,3,2,3.095673076923077,52570
26286,0,36,1,1,3,1,8.48125,52571
26286,1,37,1,2,3,2,8.48125,52572
26287,0,36,1,1,3,1,8.48125,52573
26287,1,37,1,2,3,2,8.48125,52574
26288,0,36,1,1,3,1,8.48125,52575
26288,1,37,1,2,3,2,8.48125,52576
26289,0,36,1,1,3,1,8.48125,52577
26289,1,37,1,2,3,2,8.48125,52578
26290,0,36,1,1,3,1,8.48125,52579
26290,1,37,1,2,3,2,8.48125,52580
26291,0,36,1,1,3,1,14.855528846153845,52581
26291,1,37,1,2,3,2,14.855528846153845,52582
26292,0,36,1,1,3,1,14.855528846153845,52583
26292,1,37,1,2,3,2,14.855528846153845,52584
26293,0,36,1,1,3,1,14.855528846153845,52585
26293,1,37,1,2,3,2,14.855528846153845,52586
26294,0,36,1,1,3,1,14.855528846153845,52587
26294,1,37,1,2,3,2,14.855528846153845,52588
26295,0,36,1,1,3,1,14.855528846153845,52589
26295,1,37,1,2,3,2,14.855528846153845,52590
26296,0,36,1,1,3,1,29.52403846153846,52591
26296,1,37,1,2,3,2,29.52403846153846,52592
26297,0,36,1,1,3,1,29.52403846153846,52593
26297,1,37,1,2,3,2,29.52403846153846,52594
26298,0,36,1,1,3,1,29.52403846153846,52595
26298,1,37,1,2,3,2,29.52403846153846,52596
26299,0,36,1,1,3,1,29.52403846153846,52597
26299,1,37,1,2,3,2,29.52403846153846,52598
26300,0,36,1,1,3,1,29.52403846153846,52599
26300,1,37,1,2,3,2,29.52403846153846,52600
26301,0,36,1,1,3,1,3.095673076923077,52601
26301,1,37,1,2,3,2,3.095673076923077,52602
26302,0,36,1,1,3,1,3.095673076923077,52603
26302,1,37,1,2,3,2,3.095673076923077,52604
26303,0,36,1,1,3,1,3.095673076923077,52605
26303,1,37,1,2,3,2,3.095673076923077,52606
26304,0,36,1,1,3,1,3.095673076923077,52607
26304,1,37,1,2,3,2,3.095673076923077,52608
26305,0,36,1,1,3,1,3.095673076923077,52609
26305,1,37,1,2,3,2,3.095673076923077,52610
26306,0,36,1,1,3,1,8.48125,52611
26306,1,37,1,2,3,2,8.48125,52612
26307,0,36,1,1,3,1,8.48125,52613
26307,1,37,1,2,3,2,8.48125,52614
26308,0,36,1,1,3,1,8.48125,52615
26308,1,37,1,2,3,2,8.48125,52616
26309,0,36,1,1,3,1,8.48125,52617
26309,1,37,1,2,3,2,8.48125,52618
26310,0,36,1,1,3,1,8.48125,52619
26310,1,37,1,2,3,2,8.48125,52620
26311,0,36,1,1,3,1,14.855528846153845,52621
26311,1,37,1,2,3,2,14.855528846153845,52622
26312,0,36,1,1,3,1,14.855528846153845,52623
26312,1,37,1,2,3,2,14.855528846153845,52624
26313,0,36,1,1,3,1,14.855528846153845,52625
26313,1,37,1,2,3,2,14.855528846153845,52626
26314,0,36,1,1,3,1,14.855528846153845,52627
26314,1,37,1,2,3,2,14.855528846153845,52628
26315,0,36,1,1,3,1,14.855528846153845,52629
26315,1,37,1,2,3,2,14.855528846153845,52630
26316,0,36,1,1,3,1,29.52403846153846,52631
26316,1,37,1,2,3,2,29.52403846153846,52632
26317,0,36,1,1,3,1,29.52403846153846,52633
26317,1,37,1,2,3,2,29.52403846153846,52634
26318,0,36,1,1,3,1,29.52403846153846,52635
26318,1,37,1,2,3,2,29.52403846153846,52636
26319,0,36,1,1,3,1,29.52403846153846,52637
26319,1,37,1,2,3,2,29.52403846153846,52638
26320,0,36,1,1,3,1,29.52403846153846,52639
26320,1,37,1,2,3,2,29.52403846153846,52640
26321,0,36,1,1,3,1,3.095673076923077,52641
26321,1,37,1,2,3,2,3.095673076923077,52642
26322,0,36,1,1,3,1,3.095673076923077,52643
26322,1,37,1,2,3,2,3.095673076923077,52644
26323,0,36,1,1,3,1,3.095673076923077,52645
26323,1,37,1,2,3,2,3.095673076923077,52646
26324,0,36,1,1,3,1,3.095673076923077,52647
26324,1,37,1,2,3,2,3.095673076923077,52648
26325,0,36,1,1,3,1,3.095673076923077,52649
26325,1,37,1,2,3,2,3.095673076923077,52650
26326,0,36,1,1,3,1,8.48125,52651
26326,1,37,1,2,3,2,8.48125,52652
26327,0,36,1,1,3,1,8.48125,52653
26327,1,37,1,2,3,2,8.48125,52654
26328,0,36,1,1,3,1,8.48125,52655
26328,1,37,1,2,3,2,8.48125,52656
26329,0,36,1,1,3,1,8.48125,52657
26329,1,37,1,2,3,2,8.48125,52658
26330,0,36,1,1,3,1,8.48125,52659
26330,1,37,1,2,3,2,8.48125,52660
26331,0,36,1,1,3,1,14.855528846153845,52661
26331,1,37,1,2,3,2,14.855528846153845,52662
26332,0,36,1,1,3,1,14.855528846153845,52663
26332,1,37,1,2,3,2,14.855528846153845,52664
26333,0,36,1,1,3,1,14.855528846153845,52665
26333,1,37,1,2,3,2,14.855528846153845,52666
26334,0,36,1,1,3,1,14.855528846153845,52667
26334,1,37,1,2,3,2,14.855528846153845,52668
26335,0,36,1,1,3,1,14.855528846153845,52669
26335,1,37,1,2,3,2,14.855528846153845,52670
26336,0,36,1,1,3,1,29.52403846153846,52671
26336,1,37,1,2,3,2,29.52403846153846,52672
26337,0,36,1,1,3,1,29.52403846153846,52673
26337,1,37,1,2,3,2,29.52403846153846,52674
26338,0,36,1,1,3,1,29.52403846153846,52675
26338,1,37,1,2,3,2,29.52403846153846,52676
26339,0,36,1,1,3,1,29.52403846153846,52677
26339,1,37,1,2,3,2,29.52403846153846,52678
26340,0,36,1,1,3,1,29.52403846153846,52679
26340,1,37,1,2,3,2,29.52403846153846,52680
26341,0,36,1,1,3,1,3.095673076923077,52681
26341,1,37,1,2,3,2,3.095673076923077,52682
26342,0,36,1,1,3,1,3.095673076923077,52683
26342,1,37,1,2,3,2,3.095673076923077,52684
26343,0,36,1,1,3,1,3.095673076923077,52685
26343,1,37,1,2,3,2,3.095673076923077,52686
26344,0,36,1,1,3,1,3.095673076923077,52687
26344,1,37,1,2,3,2,3.095673076923077,52688
26345,0,36,1,1,3,1,3.095673076923077,52689
26345,1,37,1,2,3,2,3.095673076923077,52690
26346,0,36,1,1,3,1,8.48125,52691
26346,1,37,1,2,3,2,8.48125,52692
26347,0,36,1,1,3,1,8.48125,52693
26347,1,37,1,2,3,2,8.48125,52694
26348,0,36,1,1,3,1,8.48125,52695
26348,1,37,1,2,3,2,8.48125,52696
26349,0,36,1,1,3,1,8.48125,52697
26349,1,37,1,2,3,2,8.48125,52698
26350,0,36,1,1,3,1,8.48125,52699
26350,1,37,1,2,3,2,8.48125,52700
26351,0,36,1,1,3,1,14.855528846153845,52701
26351,1,37,1,2,3,2,14.855528846153845,52702
26352,0,36,1,1,3,1,14.855528846153845,52703
26352,1,37,1,2,3,2,14.855528846153845,52704
26353,0,36,1,1,3,1,14.855528846153845,52705
26353,1,37,1,2,3,2,14.855528846153845,52706
26354,0,36,1,1,3,1,14.855528846153845,52707
26354,1,37,1,2,3,2,14.855528846153845,52708
26355,0,36,1,1,3,1,14.855528846153845,52709
26355,1,37,1,2,3,2,14.855528846153845,52710
26356,0,36,1,1,3,1,29.52403846153846,52711
26356,1,37,1,2,3,2,29.52403846153846,52712
26357,0,36,1,1,3,1,29.52403846153846,52713
26357,1,37,1,2,3,2,29.52403846153846,52714
26358,0,36,1,1,3,1,29.52403846153846,52715
26358,1,37,1,2,3,2,29.52403846153846,52716
26359,0,36,1,1,3,1,29.52403846153846,52717
26359,1,37,1,2,3,2,29.52403846153846,52718
26360,0,36,1,1,3,1,29.52403846153846,52719
26360,1,37,1,2,3,2,29.52403846153846,52720
26361,0,36,1,1,3,1,3.095673076923077,52721
26361,1,37,1,2,3,2,3.095673076923077,52722
26362,0,36,1,1,3,1,3.095673076923077,52723
26362,1,37,1,2,3,2,3.095673076923077,52724
26363,0,36,1,1,3,1,3.095673076923077,52725
26363,1,37,1,2,3,2,3.095673076923077,52726
26364,0,36,1,1,3,1,3.095673076923077,52727
26364,1,37,1,2,3,2,3.095673076923077,52728
26365,0,36,1,1,3,1,3.095673076923077,52729
26365,1,37,1,2,3,2,3.095673076923077,52730
26366,0,36,1,1,3,1,8.48125,52731
26366,1,37,1,2,3,2,8.48125,52732
26367,0,36,1,1,3,1,8.48125,52733
26367,1,37,1,2,3,2,8.48125,52734
26368,0,36,1,1,3,1,8.48125,52735
26368,1,37,1,2,3,2,8.48125,52736
26369,0,36,1,1,3,1,8.48125,52737
