MAZ,households,HHSize1,HHSize2,HHSize3,HHSize4p,HHType1,HHType2,HHType3,HHType4,HHType5,maz_seq1,taz_seq1,TAZ,PUMA,COUNTYFP,mtc_county_id,county_name
17289,0,0,0,0,0,0,0,0,0,0,4098,491,501,2205,75,1,San Francisco
17290,53,11,16,11,15,30,2,5,11,5,4099,497,507,2205,75,1,San Francisco
17291,62,13,20,12,17,34,3,6,13,6,4100,497,507,2205,75,1,San Francisco
17292,56,10,17,10,19,28,2,5,10,11,4101,490,500,2205,75,1,San Francisco
17293,60,10,18,11,21,31,2,6,10,11,4102,490,500,2205,75,1,San Francisco
17298,61,14,23,14,10,22,3,8,14,14,4103,121,123,2204,75,1,San Francisco
17299,298,66,69,60,103,47,28,153,66,4,4104,308,312,2207,75,1,San Francisco
17304,106,43,33,17,13,29,3,7,43,24,4105,384,391,2202,75,1,San Francisco
17305,99,45,34,11,9,24,1,4,46,24,4106,385,392,2202,75,1,San Francisco
17306,222,120,60,25,17,43,5,9,120,45,4107,386,393,2202,75,1,San Francisco
17307,295,199,77,12,7,36,3,4,198,54,4108,456,466,2201,75,1,San Francisco
17308,108,65,34,7,2,18,2,4,65,19,4109,503,513,2201,75,1,San Francisco
17309,88,63,19,3,3,7,2,2,63,14,4110,415,423,2203,75,1,San Francisco
17310,194,129,54,8,3,36,2,6,130,20,4111,457,467,2201,75,1,San Francisco
17311,44,10,16,7,11,26,2,2,10,4,4112,434,443,2201,75,1,San Francisco
17313,76,47,21,5,3,13,1,3,47,12,4113,423,431,2202,75,1,San Francisco
17315,92,42,32,10,8,23,1,4,41,23,4114,385,392,2202,75,1,San Francisco
17316,93,37,29,15,12,26,3,6,37,21,4115,384,391,2202,75,1,San Francisco
17317,132,71,47,10,4,20,1,5,71,35,4116,360,367,2202,75,1,San Francisco
17319,0,0,0,0,0,0,0,0,0,0,4117,339,345,2202,75,1,San Francisco
17322,332,165,95,37,35,114,10,33,166,9,4118,351,358,2202,75,1,San Francisco
17323,80,49,25,4,2,19,1,1,50,9,4119,394,401,2202,75,1,San Francisco
17324,78,11,22,13,32,43,6,13,11,5,4120,72,72,2207,75,1,San Francisco
17333,218,31,49,39,99,77,20,32,31,58,4121,94,95,2203,75,1,San Francisco
17334,46,7,11,10,18,11,4,13,7,11,4122,92,93,2203,75,1,San Francisco
17337,83,24,22,14,23,22,4,12,23,22,4123,305,309,2203,75,1,San Francisco
17342,46,13,12,9,12,11,4,14,14,3,4124,606,623,2207,75,1,San Francisco
17344,0,0,0,0,0,0,0,0,0,0,4125,603,620,2207,75,1,San Francisco
17357,168,113,44,7,4,21,1,2,113,31,4126,456,466,2201,75,1,San Francisco
17358,39,26,10,2,1,5,0,1,26,7,4127,456,466,2201,75,1,San Francisco
17359,197,94,63,22,18,51,6,20,95,25,4128,501,511,2201,75,1,San Francisco
17361,267,190,58,10,9,22,5,6,190,44,4129,415,423,2203,75,1,San Francisco
17362,119,54,49,10,6,41,2,2,54,20,4130,339,345,2202,75,1,San Francisco
17363,180,90,62,19,9,42,4,5,89,40,4131,381,388,2202,75,1,San Francisco
17364,119,55,47,12,5,36,3,5,53,22,4132,341,347,2202,75,1,San Francisco
17365,372,177,116,44,35,155,13,21,177,6,4133,28,28,2202,75,1,San Francisco
17366,153,72,48,18,15,43,3,16,72,19,4134,320,324,2202,75,1,San Francisco
17367,186,86,59,22,19,52,4,20,87,23,4135,320,324,2202,75,1,San Francisco
17368,37,11,13,7,6,14,1,4,11,7,4136,70,70,2206,75,1,San Francisco
17369,53,16,19,10,8,20,2,5,16,10,4137,70,70,2206,75,1,San Francisco
17371,120,49,31,18,22,35,4,8,50,23,4138,247,249,2201,75,1,San Francisco
17375,66,19,24,11,12,24,3,5,19,15,4139,272,274,2205,75,1,San Francisco
17376,125,46,42,22,15,40,3,6,46,30,4140,325,331,2205,75,1,San Francisco
17377,89,26,31,15,17,33,3,7,26,20,4141,272,274,2205,75,1,San Francisco
17378,72,25,30,10,7,20,2,3,24,23,4142,240,242,2205,75,1,San Francisco
17379,86,30,35,12,9,23,2,3,31,27,4143,240,242,2205,75,1,San Francisco
17380,96,34,31,16,15,33,2,6,34,21,4144,239,241,2205,75,1,San Francisco
17381,51,18,17,9,7,14,1,2,18,16,4145,241,243,2205,75,1,San Francisco
17384,58,7,13,11,27,29,6,11,7,5,4146,182,184,2207,75,1,San Francisco
17385,63,9,12,11,31,30,6,12,9,6,4147,193,195,2207,75,1,San Francisco
17386,56,10,15,10,21,26,4,11,10,5,4148,195,197,2207,75,1,San Francisco
110002,29,6,9,5,9,19,1,2,6,1,4149,1008,100428,2306,81,2,San Mateo
110003,120,26,37,24,33,64,8,12,26,10,4150,664,100032,2305,81,2,San Mateo
110004,40,9,15,6,10,21,2,4,9,4,4151,986,100395,2306,81,2,San Mateo
110014,135,11,18,18,88,71,11,38,11,4,4152,741,100118,2306,81,2,San Mateo
110015,53,19,17,9,8,22,2,5,19,5,4153,832,100222,2304,81,2,San Mateo
110016,0,0,0,0,0,0,0,0,0,0,4154,832,100222,2304,81,2,San Mateo
110020,9,2,3,1,3,5,0,1,2,1,4155,851,100243,2306,81,2,San Mateo
110021,10,1,4,2,3,8,0,1,1,0,4156,636,100003,2306,81,2,San Mateo
110027,0,0,0,0,0,0,0,0,0,0,4157,1018,100439,2306,81,2,San Mateo
110030,0,0,0,0,0,0,0,0,0,0,4158,894,100290,2305,81,2,San Mateo
110031,40,8,10,7,15,20,3,6,8,3,4159,1020,100441,2306,81,2,San Mateo
110033,66,28,14,8,16,21,4,7,29,5,4160,1021,100442,2305,81,2,San Mateo
110034,59,16,19,9,15,27,3,7,16,6,4161,941,100342,2305,81,2,San Mateo
110037,94,15,37,15,27,65,2,7,15,5,4162,986,100395,2306,81,2,San Mateo
110038,82,13,31,14,24,60,2,4,13,3,4163,1010,100430,2306,81,2,San Mateo
110039,58,9,22,10,17,42,2,3,9,2,4164,1010,100430,2306,81,2,San Mateo
110040,45,8,17,8,12,30,1,3,8,3,4165,662,100030,2306,81,2,San Mateo
110042,83,27,27,14,15,40,2,5,27,9,4166,886,100282,2306,81,2,San Mateo
110044,52,6,9,6,31,26,5,13,6,2,4167,743,100120,2306,81,2,San Mateo
110045,44,8,16,8,12,29,1,3,8,3,4168,775,100153,2305,81,2,San Mateo
110048,68,11,24,13,20,46,2,5,11,4,4169,667,100036,2305,81,2,San Mateo
110050,203,32,40,40,91,88,20,46,32,17,4170,1022,100443,2305,81,2,San Mateo
110051,31,2,4,4,21,15,3,10,2,1,4171,742,100119,2306,81,2,San Mateo
110052,179,43,75,26,35,109,4,13,43,10,4172,721,100097,2304,81,2,San Mateo
110053,19,5,7,3,4,12,0,1,5,1,4173,721,100097,2304,81,2,San Mateo
110055,45,11,18,7,9,27,1,3,11,3,4174,721,100097,2304,81,2,San Mateo
110057,18,5,6,3,4,8,1,3,5,1,4175,844,100236,2305,81,2,San Mateo
110062,0,0,0,0,0,0,0,0,0,0,4176,642,100009,2305,81,2,San Mateo
110065,89,21,36,12,20,56,2,3,21,7,4177,1018,100439,2306,81,2,San Mateo
110066,30,9,10,4,7,17,1,2,9,1,4178,912,100310,2304,81,2,San Mateo
110068,0,0,0,0,0,0,0,0,0,0,4179,913,100311,2304,81,2,San Mateo
110069,39,5,14,7,13,29,2,2,5,1,4180,909,100307,2303,81,2,San Mateo
110073,61,11,21,12,17,41,1,4,11,4,4181,775,100153,2305,81,2,San Mateo
110078,118,42,39,18,19,48,5,13,42,10,4182,778,100156,2304,81,2,San Mateo
110079,16,3,6,3,4,10,0,2,3,1,4183,720,100096,2304,81,2,San Mateo
110080,22,7,9,3,3,10,1,2,7,2,4184,747,100124,2304,81,2,San Mateo
110081,88,13,32,20,23,65,2,4,13,4,4185,796,100178,2304,81,2,San Mateo
110082,110,17,34,23,36,77,3,9,17,4,4186,796,100178,2304,81,2,San Mateo
110084,29,12,9,4,4,10,1,2,13,3,4187,906,100304,2305,81,2,San Mateo
110090,106,20,35,19,32,70,2,10,20,4,4188,825,100215,2304,81,2,San Mateo
110093,283,83,102,42,56,147,8,18,83,27,4189,821,100211,2305,81,2,San Mateo
110094,18,3,7,3,5,12,1,1,3,1,4190,643,100010,2305,81,2,San Mateo
110095,32,5,9,7,11,23,1,2,5,1,4191,643,100010,2305,81,2,San Mateo
110096,37,11,12,5,9,21,1,2,11,2,4192,761,100139,2305,81,2,San Mateo
110099,40,5,14,9,12,31,1,2,5,1,4193,796,100178,2304,81,2,San Mateo
110102,52,16,16,8,12,26,1,3,16,6,4194,790,100171,2306,81,2,San Mateo
110103,20,4,6,4,6,13,0,1,4,2,4195,765,100143,2306,81,2,San Mateo
110105,30,6,10,5,9,20,1,2,6,1,4196,737,100114,2306,81,2,San Mateo
110106,37,17,14,4,2,11,0,1,19,6,4197,887,100283,2306,81,2,San Mateo
110111,33,6,12,6,9,22,1,2,6,2,4198,775,100153,2305,81,2,San Mateo
110114,50,18,17,7,8,20,2,5,18,5,4199,983,100392,2306,81,2,San Mateo
110116,11,1,5,2,3,9,0,1,1,0,4200,636,100003,2306,81,2,San Mateo
110119,53,11,16,9,17,34,2,3,11,3,4201,851,100243,2306,81,2,San Mateo
110120,115,34,44,16,21,60,3,9,34,9,4202,908,100306,2306,81,2,San Mateo
110121,42,12,16,6,8,23,1,3,12,3,4203,908,100306,2306,81,2,San Mateo
110122,21,3,7,3,8,15,1,1,3,1,4204,914,100313,2306,81,2,San Mateo
110124,264,78,101,36,49,138,6,22,78,20,4205,908,100306,2306,81,2,San Mateo
110126,70,11,26,12,21,52,1,4,11,2,4206,924,100325,2303,81,2,San Mateo
110128,62,15,19,11,17,36,2,5,15,4,4207,881,100277,2306,81,2,San Mateo
110130,22,5,9,4,4,13,1,2,5,1,4208,718,100094,2304,81,2,San Mateo
110131,27,7,10,5,5,14,1,3,7,2,4209,718,100094,2304,81,2,San Mateo
110133,39,12,13,5,9,21,1,3,12,2,4210,912,100310,2304,81,2,San Mateo
110134,70,13,23,15,19,48,2,7,13,0,4211,749,100126,2304,81,2,San Mateo
110137,35,8,11,7,9,21,1,3,8,2,4212,845,100237,2304,81,2,San Mateo
110140,30,4,12,6,8,21,1,2,4,2,4213,774,100152,2306,81,2,San Mateo
110151,57,11,21,9,16,38,1,3,11,4,4214,951,100352,2305,81,2,San Mateo
110152,33,7,12,5,9,21,1,2,7,2,4215,951,100352,2305,81,2,San Mateo
110153,22,9,5,3,5,7,1,2,10,2,4216,1021,100442,2305,81,2,San Mateo
110161,99,15,33,16,35,71,3,6,15,4,4217,914,100313,2306,81,2,San Mateo
110162,34,7,10,6,11,21,1,3,7,2,4218,1008,100428,2306,81,2,San Mateo
110164,57,7,24,9,17,46,1,2,7,1,4219,661,100029,2306,81,2,San Mateo
110165,61,7,24,11,19,49,1,2,7,2,4220,660,100028,2306,81,2,San Mateo
110166,33,10,10,5,8,16,1,2,10,4,4221,790,100171,2306,81,2,San Mateo
110167,0,0,0,0,0,0,0,0,0,0,4222,634,100001,2306,81,2,San Mateo
110169,0,0,0,0,0,0,0,0,0,0,4223,989,100399,2306,81,2,San Mateo
110171,35,8,12,6,9,21,1,3,8,2,4224,760,100138,2305,81,2,San Mateo
110172,33,8,12,5,8,19,1,3,8,2,4225,760,100138,2305,81,2,San Mateo
110173,27,4,8,6,9,20,1,1,4,1,4226,643,100010,2305,81,2,San Mateo
110175,73,21,22,13,17,31,3,10,21,8,4227,1026,100447,2305,81,2,San Mateo
110177,24,5,7,5,7,15,1,2,5,1,4228,939,100340,2305,81,2,San Mateo
110180,3,0,1,1,1,3,0,0,0,0,4229,950,100351,2306,81,2,San Mateo
110186,6,2,2,1,1,3,0,0,2,1,4230,855,100248,2306,81,2,San Mateo
110187,38,8,11,7,12,25,1,2,8,2,4231,789,100170,2306,81,2,San Mateo
110188,35,7,10,6,12,23,1,2,7,2,4232,789,100170,2306,81,2,San Mateo
110193,45,15,17,6,7,21,1,3,15,5,4233,855,100248,2306,81,2,San Mateo
110194,44,15,16,6,7,20,1,3,15,5,4234,855,100248,2306,81,2,San Mateo
110197,73,18,30,11,14,44,2,5,18,4,4235,721,100097,2304,81,2,San Mateo
110204,0,0,0,0,0,0,0,0,0,0,4236,943,100344,2305,81,2,San Mateo
110205,0,0,0,0,0,0,0,0,0,0,4237,803,100186,2303,81,2,San Mateo
110208,46,13,17,8,8,26,1,3,13,3,4238,738,100115,2305,81,2,San Mateo
110216,97,34,19,15,29,37,7,13,34,6,4239,936,100337,2305,81,2,San Mateo
110217,60,9,8,8,35,28,5,12,9,6,4240,893,100289,2305,81,2,San Mateo
110218,28,4,4,4,16,13,2,6,4,3,4241,893,100289,2305,81,2,San Mateo
110220,3,0,0,1,2,2,0,1,0,0,4242,991,100402,2305,81,2,San Mateo
110221,8,2,1,1,4,3,1,1,2,1,4243,1043,100467,2306,81,2,San Mateo
110222,33,3,4,5,21,18,4,6,3,2,4244,916,100315,2306,81,2,San Mateo
110223,28,2,3,4,19,16,3,5,2,2,4245,916,100315,2306,81,2,San Mateo
110224,27,2,3,4,18,17,3,4,2,1,4246,916,100315,2306,81,2,San Mateo
110226,18,5,7,3,3,10,1,1,5,1,4247,738,100115,2305,81,2,San Mateo
110230,40,6,12,8,14,25,2,4,6,3,4248,793,100174,2304,81,2,San Mateo
110232,86,28,27,15,16,39,3,9,27,8,4249,780,100158,2304,81,2,San Mateo
110235,82,23,24,15,20,43,2,8,23,6,4250,779,100157,2304,81,2,San Mateo
110237,3,0,1,1,1,2,0,0,1,0,4251,780,100158,2304,81,2,San Mateo
110238,42,12,13,9,8,16,2,6,12,6,4252,748,100125,2304,81,2,San Mateo
110239,42,8,16,7,11,29,1,3,8,1,4253,749,100126,2304,81,2,San Mateo
110240,94,37,25,13,19,42,3,7,36,6,4254,777,100155,2304,81,2,San Mateo
110242,6,1,3,1,1,4,0,1,1,0,4255,720,100096,2304,81,2,San Mateo
110243,25,6,7,5,7,15,1,2,6,1,4256,776,100154,2304,81,2,San Mateo
110246,50,9,25,8,8,35,1,1,9,4,4257,1012,100433,2306,81,2,San Mateo
110247,21,9,7,2,3,7,1,2,9,2,4258,717,100093,2303,81,2,San Mateo
110248,29,8,13,3,5,16,1,2,8,2,4259,879,100275,2306,81,2,San Mateo
110250,30,4,4,5,17,15,3,7,4,1,4260,883,100279,2306,81,2,San Mateo
110251,39,6,6,5,22,18,3,10,6,2,4261,884,100280,2306,81,2,San Mateo
110252,13,1,1,2,9,8,1,3,1,0,4262,771,100149,2306,81,2,San Mateo
110255,26,6,8,5,7,11,2,4,6,3,4263,803,100186,2303,81,2,San Mateo
110257,46,5,11,8,22,30,3,5,5,3,4264,802,100185,2303,81,2,San Mateo
110258,31,7,9,6,9,13,2,5,7,4,4265,803,100186,2303,81,2,San Mateo
110259,65,9,14,13,29,38,5,9,9,4,4266,804,100187,2304,81,2,San Mateo
110260,33,4,7,6,16,19,3,5,4,2,4267,804,100187,2304,81,2,San Mateo
110261,65,10,15,13,27,39,6,7,10,3,4268,805,100188,2304,81,2,San Mateo
110262,168,43,51,31,43,82,7,23,43,13,4269,746,100123,2304,81,2,San Mateo
110264,38,9,12,7,10,20,3,3,9,3,4270,928,100329,2304,81,2,San Mateo
110265,56,14,16,11,15,29,4,5,14,4,4271,928,100329,2304,81,2,San Mateo
110266,30,5,10,6,9,19,1,3,5,2,4272,831,100221,2304,81,2,San Mateo
110268,49,17,17,7,8,22,1,4,17,5,4273,747,100124,2304,81,2,San Mateo
110271,2,0,1,0,1,2,0,0,0,0,4274,642,100009,2305,81,2,San Mateo
110272,55,16,17,8,14,29,2,5,16,3,4275,644,100011,2305,81,2,San Mateo
110275,84,15,27,18,24,54,2,8,15,5,4276,823,100213,2304,81,2,San Mateo
110278,56,10,18,11,17,35,2,5,10,4,4277,829,100219,2304,81,2,San Mateo
110279,57,10,17,12,18,36,2,5,10,4,4278,829,100219,2304,81,2,San Mateo
110280,0,0,0,0,0,0,0,0,0,0,4279,747,100124,2304,81,2,San Mateo
110282,251,88,82,41,40,103,10,24,88,26,4280,832,100222,2304,81,2,San Mateo
110284,249,57,82,45,65,151,6,19,57,16,4281,797,100180,2304,81,2,San Mateo
110285,52,6,15,11,20,39,2,4,6,1,4282,822,100212,2304,81,2,San Mateo
110286,31,6,11,5,9,19,1,3,6,2,4283,663,100031,2306,81,2,San Mateo
110287,220,44,75,35,66,138,5,19,44,14,4284,663,100031,2306,81,2,San Mateo
110289,38,10,11,7,10,17,2,5,10,4,4285,977,100386,2305,81,2,San Mateo
110294,46,8,16,7,15,32,1,3,8,2,4286,853,100245,2306,81,2,San Mateo
110298,36,6,13,8,9,23,1,4,6,2,4287,746,100123,2304,81,2,San Mateo
110299,15,3,5,3,4,8,1,2,3,1,4288,929,100330,2304,81,2,San Mateo
110301,325,73,96,62,94,176,17,38,73,21,4289,746,100123,2304,81,2,San Mateo
110304,34,5,8,6,15,20,2,5,5,2,4290,801,100184,2303,81,2,San Mateo
110305,54,8,12,11,23,32,5,6,8,3,4291,805,100188,2304,81,2,San Mateo
110306,23,2,2,4,15,13,2,5,2,1,4292,771,100149,2306,81,2,San Mateo
110308,69,12,23,14,20,42,2,5,12,8,4293,763,100141,2306,81,2,San Mateo
110310,41,10,13,7,11,25,1,2,10,3,4294,764,100142,2306,81,2,San Mateo
110311,23,6,7,4,6,14,0,1,6,2,4295,764,100142,2306,81,2,San Mateo
110312,56,5,5,9,37,30,6,13,5,2,4296,771,100149,2306,81,2,San Mateo
110314,91,22,13,10,46,40,9,16,22,4,4297,769,100147,2306,81,2,San Mateo
110316,144,35,20,16,73,62,14,26,35,7,4298,769,100147,2306,81,2,San Mateo
110317,0,0,0,0,0,0,0,0,0,0,4299,979,100388,2306,81,2,San Mateo
110321,103,25,11,16,51,36,17,17,25,8,4300,981,100390,2306,81,2,San Mateo
110324,32,2,4,5,21,16,3,10,2,1,4301,742,100119,2306,81,2,San Mateo
110326,26,3,4,3,16,13,2,7,3,1,4302,743,100120,2306,81,2,San Mateo
110330,69,12,27,15,15,46,1,7,12,3,4303,720,100096,2304,81,2,San Mateo
110333,52,15,15,10,12,22,3,7,15,5,4304,828,100218,2304,81,2,San Mateo
110334,29,8,8,6,7,12,2,4,8,3,4305,828,100218,2304,81,2,San Mateo
110335,24,8,9,3,4,11,1,2,8,2,4306,747,100124,2304,81,2,San Mateo
110337,25,5,9,4,7,17,0,2,5,1,4307,722,100098,2304,81,2,San Mateo
110340,57,13,17,10,17,27,4,7,13,6,4308,958,100362,2305,81,2,San Mateo
110341,7,2,2,1,2,4,0,1,2,0,4309,644,100011,2305,81,2,San Mateo
110343,46,8,15,9,14,31,1,3,8,3,4310,643,100010,2305,81,2,San Mateo
110344,47,7,18,9,13,31,2,4,7,3,4311,953,100354,2305,81,2,San Mateo
110345,127,56,37,16,18,45,5,9,56,12,4312,956,100360,2305,81,2,San Mateo
110346,27,6,9,5,7,16,1,2,6,2,4313,953,100354,2305,81,2,San Mateo
110349,38,9,12,7,10,24,1,2,9,2,4314,953,100354,2305,81,2,San Mateo
110359,68,12,24,15,17,44,2,5,12,5,4315,713,100089,2305,81,2,San Mateo
110360,61,10,22,12,17,42,2,5,10,2,4316,712,100088,2305,81,2,San Mateo
110363,65,11,23,15,16,43,2,4,11,5,4317,713,100089,2305,81,2,San Mateo
110365,49,10,17,10,12,31,2,3,10,3,4318,688,100062,2305,81,2,San Mateo
110366,64,11,22,13,18,43,2,5,11,3,4319,712,100088,2305,81,2,San Mateo
110367,32,6,12,6,8,21,1,2,6,2,4320,688,100062,2305,81,2,San Mateo
110369,0,0,0,0,0,0,0,0,0,0,4321,894,100290,2305,81,2,San Mateo
110370,0,0,0,0,0,0,0,0,0,0,4322,894,100290,2305,81,2,San Mateo
110371,32,16,9,3,4,8,1,4,16,3,4323,894,100290,2305,81,2,San Mateo
110372,62,14,20,11,17,39,2,3,14,4,4324,953,100354,2305,81,2,San Mateo
110373,44,15,12,7,10,15,4,5,14,6,4325,1023,100444,2305,81,2,San Mateo
110374,93,22,23,13,35,40,8,14,22,9,4326,1024,100445,2305,81,2,San Mateo
110377,0,0,0,0,0,0,0,0,0,0,4327,894,100290,2305,81,2,San Mateo
110379,37,8,12,8,9,23,1,3,8,2,4328,688,100062,2305,81,2,San Mateo
110385,24,9,7,4,4,10,1,2,8,3,4329,664,100032,2305,81,2,San Mateo
110386,88,14,32,16,26,59,3,7,14,5,4330,667,100036,2305,81,2,San Mateo
110390,99,5,12,16,66,57,12,22,5,3,4331,917,100317,2306,81,2,San Mateo
110392,19,2,4,3,10,11,2,3,2,1,4332,940,100341,2306,81,2,San Mateo
110393,24,3,6,4,11,14,2,3,3,2,4333,918,100318,2306,81,2,San Mateo
110394,44,6,9,6,23,25,4,6,6,3,4334,940,100341,2306,81,2,San Mateo
110397,32,5,5,4,18,14,3,8,5,2,4335,884,100280,2306,81,2,San Mateo
110398,43,4,6,6,27,23,3,12,4,1,4336,741,100118,2306,81,2,San Mateo
110402,40,9,14,6,11,22,2,4,9,3,4337,954,100356,2305,81,2,San Mateo
110403,14,2,5,3,4,10,0,1,2,1,4338,953,100354,2305,81,2,San Mateo
110406,80,17,28,13,22,44,5,9,17,5,4339,954,100356,2305,81,2,San Mateo
110409,64,8,24,11,21,49,3,3,8,1,4340,909,100307,2303,81,2,San Mateo
110410,4,0,2,1,1,4,0,0,0,0,4341,909,100307,2303,81,2,San Mateo
110411,64,7,25,9,23,49,2,3,7,3,4342,847,100239,2303,81,2,San Mateo
110413,57,7,21,10,19,44,2,3,7,1,4343,909,100307,2303,81,2,San Mateo
110414,41,5,16,7,13,31,2,2,5,1,4344,909,100307,2303,81,2,San Mateo
110418,132,23,53,20,36,88,4,8,23,9,4345,852,100244,2306,81,2,San Mateo
110419,183,54,54,33,42,75,9,25,54,20,4346,1026,100447,2305,81,2,San Mateo
110424,22,5,7,4,6,13,1,2,5,1,4347,954,100356,2305,81,2,San Mateo
110426,34,7,13,6,8,21,1,3,7,2,4348,639,100006,2305,81,2,San Mateo
110427,58,11,22,11,14,36,2,6,11,3,4349,639,100006,2305,81,2,San Mateo
110429,26,5,9,4,8,16,1,2,5,2,4350,640,100007,2305,81,2,San Mateo
110430,56,11,18,10,17,35,2,5,11,3,4351,640,100007,2305,81,2,San Mateo
110431,67,12,24,13,18,46,1,4,12,4,4352,775,100153,2305,81,2,San Mateo
110432,47,9,16,8,14,30,1,4,9,3,4353,640,100007,2305,81,2,San Mateo
110434,51,12,12,9,18,22,4,8,12,5,4354,1025,100446,2305,81,2,San Mateo
110437,59,16,19,9,15,27,3,7,16,6,4355,941,100342,2305,81,2,San Mateo
110439,142,42,49,25,26,75,4,11,42,10,4356,738,100115,2305,81,2,San Mateo
110440,28,5,10,5,8,18,1,2,5,2,4357,667,100036,2305,81,2,San Mateo
110441,75,23,26,12,14,37,3,5,23,7,4358,762,100140,2305,81,2,San Mateo
110442,117,36,41,19,21,58,4,8,36,11,4359,762,100140,2305,81,2,San Mateo
110443,0,0,0,0,0,0,0,0,0,0,4360,762,100140,2305,81,2,San Mateo
110444,32,10,11,5,6,16,1,2,10,3,4361,762,100140,2305,81,2,San Mateo
110446,46,7,19,8,12,35,1,2,7,1,4362,948,100349,2305,81,2,San Mateo
110448,33,6,13,6,8,22,1,2,6,2,4363,1017,100438,2305,81,2,San Mateo
110449,172,85,48,19,20,42,8,20,85,17,4364,894,100290,2305,81,2,San Mateo
110451,127,44,25,20,38,48,9,17,45,8,4365,936,100337,2305,81,2,San Mateo
110452,473,175,141,68,89,163,29,61,175,45,4366,937,100338,2305,81,2,San Mateo
110453,49,4,6,7,32,29,5,8,4,3,4367,916,100315,2306,81,2,San Mateo
110454,1,1,0,0,0,1,0,0,0,0,4368,1043,100467,2306,81,2,San Mateo
110457,81,35,17,10,19,26,4,9,36,6,4369,1021,100442,2305,81,2,San Mateo
110460,126,48,38,17,23,56,4,9,47,10,4370,858,100251,2304,81,2,San Mateo
110462,87,15,29,16,27,59,3,6,15,4,4371,1005,100423,2304,81,2,San Mateo
110463,9,3,3,1,2,4,0,1,3,1,4372,858,100251,2304,81,2,San Mateo
110464,5,1,2,1,1,3,0,0,2,0,4373,858,100251,2304,81,2,San Mateo
110465,139,27,23,16,73,80,6,17,27,9,4374,985,100394,2304,81,2,San Mateo
110467,143,27,24,17,75,83,7,17,27,9,4375,985,100394,2304,81,2,San Mateo
110471,0,0,0,0,0,0,0,0,0,0,4376,648,100015,2302,81,2,San Mateo
110472,39,6,8,7,18,18,4,7,6,4,4377,704,100078,2302,81,2,San Mateo
110474,0,0,0,0,0,0,0,0,0,0,4378,1042,100466,2302,81,2,San Mateo
110477,62,14,15,13,20,27,5,11,14,5,4379,652,100019,2302,81,2,San Mateo
110478,25,6,6,5,8,10,2,5,6,2,4380,652,100019,2302,81,2,San Mateo
110480,68,15,16,14,23,30,5,12,15,6,4381,652,100019,2302,81,2,San Mateo
110481,18,2,3,4,9,9,2,4,2,1,4382,1042,100466,2302,81,2,San Mateo
110482,39,6,9,7,17,20,4,6,6,3,4383,673,100042,2302,81,2,San Mateo
110483,39,6,9,7,17,20,4,6,6,3,4384,673,100042,2302,81,2,San Mateo
110484,44,5,12,10,17,27,3,6,5,3,4385,834,100224,2301,81,2,San Mateo
110485,37,6,11,8,12,22,2,5,6,2,4386,837,100228,2301,81,2,San Mateo
110486,49,4,14,8,23,33,3,6,4,3,4387,834,100224,2301,81,2,San Mateo
110488,571,92,166,98,215,353,30,65,92,31,4388,699,100073,2301,81,2,San Mateo
110489,48,7,10,10,21,30,2,6,7,3,4389,835,100226,2301,81,2,San Mateo
110491,264,62,106,40,56,157,9,16,62,20,4390,945,100346,2305,81,2,San Mateo
110493,38,9,15,5,9,24,1,1,9,3,4391,1018,100439,2306,81,2,San Mateo
110496,0,0,0,0,0,0,0,0,0,0,4392,894,100290,2305,81,2,San Mateo
110497,36,5,7,5,19,20,3,5,5,3,4393,940,100341,2306,81,2,San Mateo
110498,0,0,0,0,0,0,0,0,0,0,4394,978,100387,2306,81,2,San Mateo
110501,72,13,25,14,20,49,1,5,13,4,4395,775,100153,2305,81,2,San Mateo
110503,126,20,25,25,56,55,12,29,20,10,4396,1022,100443,2305,81,2,San Mateo
110504,29,5,11,5,8,19,1,2,5,2,4397,953,100354,2305,81,2,San Mateo
110506,19,8,6,2,3,7,1,1,8,2,4398,956,100360,2305,81,2,San Mateo
110507,0,0,0,0,0,0,0,0,0,0,4399,894,100290,2305,81,2,San Mateo
110509,76,17,24,13,22,36,5,10,17,8,4400,958,100362,2305,81,2,San Mateo
110510,30,3,9,7,11,23,1,2,3,1,4401,822,100212,2304,81,2,San Mateo
110515,106,19,39,22,26,68,3,9,19,7,4402,745,100122,2304,81,2,San Mateo
110519,29,5,11,6,7,21,1,1,5,1,4403,943,100344,2305,81,2,San Mateo
110528,235,102,87,30,16,92,5,19,100,19,4404,821,100211,2305,81,2,San Mateo
110534,111,25,30,23,33,69,3,8,25,6,4405,939,100340,2305,81,2,San Mateo
110536,93,36,26,12,19,38,4,10,37,4,4406,841,100233,2302,81,2,San Mateo
110537,67,16,22,12,17,32,3,11,16,5,4407,1034,100455,2302,81,2,San Mateo
110538,60,10,17,13,20,33,4,9,10,4,4408,683,100052,2302,81,2,San Mateo
110541,252,77,76,46,53,81,20,40,77,34,4409,813,100197,2301,81,2,San Mateo
110543,136,17,30,29,60,70,12,23,17,14,4410,946,100347,2301,81,2,San Mateo
110544,20,3,4,4,9,11,1,4,3,1,4411,784,100165,2302,81,2,San Mateo
110549,55,9,19,12,15,35,3,5,9,3,4412,1004,100422,2301,81,2,San Mateo
110550,98,19,32,20,27,56,5,12,19,6,4413,650,100017,2301,81,2,San Mateo
